,country,fuel_type,year,1K_tonne_oil_equivalent
1102,Austria,Solid fossil fuels,2011,26.558
1103,Poland,Solid fossil fuels,2011,94.065
1104,Portugal,Solid fossil fuels,2011,0.000
1105,Romania,Solid fossil fuels,2011,0.000
1106,Slovenia,Solid fossil fuels,2011,4.258
1107,Slovakia,Solid fossil fuels,2011,56.198
1108,Finland,Solid fossil fuels,2011,0.000
1109,Sweden,Solid fossil fuels,2011,14.755
1110,Iceland,Solid fossil fuels,2011,0.000
1111,Liechtenstein,Solid fossil fuels,2011,:
1112,Norway,Solid fossil fuels,2011,48.994
1113,Switzerland,Solid fossil fuels,2011,:
1114,United Kingdom,Solid fossil fuels,2011,135.113
1115,Montenegro,Solid fossil fuels,2011,0.000
1116,North Macedonia,Solid fossil fuels,2011,0.000
1117,Albania,Solid fossil fuels,2011,0.000
1118,Serbia,Solid fossil fuels,2011,25.228
1119,Turkey,Solid fossil fuels,2011,0.000
1120,Bosnia and Herzegovina,Solid fossil fuels,2011,:
1121,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2011,0.000
1122,Moldova,Solid fossil fuels,2011,0.000
1123,Ukraine,Solid fossil fuels,2011,546.452
1124,Georgia,Solid fossil fuels,2011,:
1125,European Union - 27 countries (from 2020),Manufactured gases,2011,17.101
1126,European Union - 28 countries (2013-2020),Manufactured gases,2011,17.101
1127,Euro area - 19 countries  (from 2015),Manufactured gases,2011,0.000
1128,Belgium,Manufactured gases,2011,0.000
1129,Bulgaria,Manufactured gases,2011,0.000
1130,Czechia,Manufactured gases,2011,17.101
1131,Denmark,Manufactured gases,2011,0.000
1132,Germany (until 1990 former territory of the FRG),Manufactured gases,2011,0.000
1133,Estonia,Manufactured gases,2011,0.000
1134,Ireland,Manufactured gases,2011,0.000
1135,Greece,Manufactured gases,2011,0.000
1136,Spain,Manufactured gases,2011,0.000
1137,France,Manufactured gases,2011,0.000
1138,Croatia,Manufactured gases,2011,0.000
1139,Italy,Manufactured gases,2011,0.000
1140,Cyprus,Manufactured gases,2011,0.000
1141,Latvia,Manufactured gases,2011,0.000
1142,Lithuania,Manufactured gases,2011,0.000
1143,Luxembourg,Manufactured gases,2011,0.000
1144,Hungary,Manufactured gases,2011,0.000
1145,Malta,Manufactured gases,2011,0.000
1146,Netherlands,Manufactured gases,2011,0.000
1147,Austria,Manufactured gases,2011,0.000
1148,Poland,Manufactured gases,2011,0.000
1149,Portugal,Manufactured gases,2011,0.000
1150,Romania,Manufactured gases,2011,0.000
1151,Slovenia,Manufactured gases,2011,0.000
1152,Slovakia,Manufactured gases,2011,0.000
1153,Finland,Manufactured gases,2011,0.000
1154,Sweden,Manufactured gases,2011,0.000
1155,Iceland,Manufactured gases,2011,0.000
1156,Liechtenstein,Manufactured gases,2011,:
1157,Norway,Manufactured gases,2011,0.000
1158,Switzerland,Manufactured gases,2011,:
1159,United Kingdom,Manufactured gases,2011,0.000
1160,Montenegro,Manufactured gases,2011,0.000
1161,North Macedonia,Manufactured gases,2011,0.000
1162,Albania,Manufactured gases,2011,0.000
1163,Serbia,Manufactured gases,2011,0.000
1164,Turkey,Manufactured gases,2011,0.000
1165,Bosnia and Herzegovina,Manufactured gases,2011,:
1166,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2011,0.000
1167,Moldova,Manufactured gases,2011,0.000
1168,Ukraine,Manufactured gases,2011,5.326
1169,Georgia,Manufactured gases,2011,:
1170,European Union - 27 countries (from 2020),Natural gas,2011,"14,341.432"
1171,European Union - 28 countries (2013-2020),Natural gas,2011,"14,801.836"
1172,Euro area - 19 countries  (from 2015),Natural gas,2011,"10,341.476"
1173,Belgium,Natural gas,2011,986.211
1174,Bulgaria,Natural gas,2011,249.290
1175,Czechia,Natural gas,2011,94.991
1176,Denmark,Natural gas,2011,0.000
1177,Germany (until 1990 former territory of the FRG),Natural gas,2011,"2,316.029"
1178,Estonia,Natural gas,2011,0.000
1179,Ireland,Natural gas,2011,0.000
1180,Greece,Natural gas,2011,385.534
1181,Spain,Natural gas,2011,484.996
1182,France,Natural gas,2011,"1,024.759"
1183,Croatia,Natural gas,2011,414.402
1184,Italy,Natural gas,2011,426.698
1185,Cyprus,Natural gas,2011,0.000
1186,Latvia,Natural gas,2011,0.000
1187,Lithuania,Natural gas,2011,963.177
1188,Luxembourg,Natural gas,2011,0.000
1189,Hungary,Natural gas,2011,409.243
1190,Malta,Natural gas,2011,0.000
1191,Netherlands,Natural gas,2011,"3,009.599"
1192,Austria,Natural gas,2011,331.296
1193,Poland,Natural gas,2011,"1,819.153"
1194,Portugal,Natural gas,2011,0.000
1195,Romania,Natural gas,2011,916.187
1196,Slovenia,Natural gas,2011,5.009
1197,Slovakia,Natural gas,2011,382.975
1198,Finland,Natural gas,2011,25.193
1199,Sweden,Natural gas,2011,96.690
1200,Iceland,Natural gas,2011,0.000
1201,Liechtenstein,Natural gas,2011,:
1202,Norway,Natural gas,2011,503.185
1203,Switzerland,Natural gas,2011,:
1204,United Kingdom,Natural gas,2011,460.404
1205,Montenegro,Natural gas,2011,0.000
1206,North Macedonia,Natural gas,2011,0.000
1207,Albania,Natural gas,2011,0.000
1208,Serbia,Natural gas,2011,225.774
1209,Turkey,Natural gas,2011,252.214
1210,Bosnia and Herzegovina,Natural gas,2011,:
1211,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2011,0.000
1212,Moldova,Natural gas,2011,0.000
1213,Ukraine,Natural gas,2011,"4,645.894"
1214,Georgia,Natural gas,2011,:
1215,European Union - 27 countries (from 2020),Oil and petroleum products,2011,"80,364.127"
1216,European Union - 28 countries (2013-2020),Oil and petroleum products,2011,"87,417.605"
1217,Euro area - 19 countries  (from 2015),Oil and petroleum products,2011,"69,920.177"
1218,Belgium,Oil and petroleum products,2011,"5,765.401"
1219,Bulgaria,Oil and petroleum products,2011,202.245
1220,Czechia,Oil and petroleum products,2011,"2,264.299"
1221,Denmark,Oil and petroleum products,2011,295.190
1222,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2011,"19,698.060"
1223,Estonia,Oil and petroleum products,2011,66.423
1224,Ireland,Oil and petroleum products,2011,306.483
1225,Greece,Oil and petroleum products,2011,497.253
1226,Spain,Oil and petroleum products,2011,"6,357.390"
1227,France,Oil and petroleum products,2011,"12,878.226"
1228,Croatia,Oil and petroleum products,2011,183.352
1229,Italy,Oil and petroleum products,2011,"8,597.623"
1230,Cyprus,Oil and petroleum products,2011,67.211
1231,Latvia,Oil and petroleum products,2011,96.981
1232,Lithuania,Oil and petroleum products,2011,188.808
1233,Luxembourg,Oil and petroleum products,2011,36.145
1234,Hungary,Oil and petroleum products,2011,"1,262.759"
1235,Malta,Oil and petroleum products,2011,8.742
1236,Netherlands,Oil and petroleum products,2011,"10,281.496"
1237,Austria,Oil and petroleum products,2011,"1,312.521"
1238,Poland,Oil and petroleum products,2011,"3,108.775"
1239,Portugal,Oil and petroleum products,2011,"1,755.089"
1240,Romania,Oil and petroleum products,2011,"1,307.051"
1241,Slovenia,Oil and petroleum products,2011,116.924
1242,Slovakia,Oil and petroleum products,2011,786.532
1243,Finland,Oil and petroleum products,2011,"1,102.869"
1244,Sweden,Oil and petroleum products,2011,"1,820.279"
1245,Iceland,Oil and petroleum products,2011,15.286
1246,Liechtenstein,Oil and petroleum products,2011,:
1247,Norway,Oil and petroleum products,2011,"1,746.200"
1248,Switzerland,Oil and petroleum products,2011,:
1249,United Kingdom,Oil and petroleum products,2011,"7,053.478"
1250,Montenegro,Oil and petroleum products,2011,40.717
1251,North Macedonia,Oil and petroleum products,2011,68.173
1252,Albania,Oil and petroleum products,2011,48.023
1253,Serbia,Oil and petroleum products,2011,591.083
1254,Turkey,Oil and petroleum products,2011,"5,929.698"
1255,Bosnia and Herzegovina,Oil and petroleum products,2011,:
1256,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2011,51.022
1257,Moldova,Oil and petroleum products,2011,29.937
1258,Ukraine,Oil and petroleum products,2011,824.508
1259,Georgia,Oil and petroleum products,2011,:
1260,European Union - 27 countries (from 2020),Peat and peat products	,2011,0.000
1261,European Union - 28 countries (2013-2020),Peat and peat products	,2011,0.000
1262,Euro area - 19 countries  (from 2015),Peat and peat products	,2011,0.000
1263,Belgium,Peat and peat products	,2011,0.000
1264,Bulgaria,Peat and peat products	,2011,0.000
1265,Czechia,Peat and peat products	,2011,0.000
1266,Denmark,Peat and peat products	,2011,0.000
1267,Germany (until 1990 former territory of the FRG),Peat and peat products	,2011,0.000
1268,Estonia,Peat and peat products	,2011,0.000
1269,Ireland,Peat and peat products	,2011,0.000
1270,Greece,Peat and peat products	,2011,0.000
1271,Spain,Peat and peat products	,2011,0.000
1272,France,Peat and peat products	,2011,0.000
1273,Croatia,Peat and peat products	,2011,0.000
1274,Italy,Peat and peat products	,2011,0.000
1275,Cyprus,Peat and peat products	,2011,0.000
1276,Latvia,Peat and peat products	,2011,0.000
1277,Lithuania,Peat and peat products	,2011,0.000
1278,Luxembourg,Peat and peat products	,2011,0.000
1279,Hungary,Peat and peat products	,2011,0.000
1280,Malta,Peat and peat products	,2011,0.000
1281,Netherlands,Peat and peat products	,2011,0.000
1282,Austria,Peat and peat products	,2011,0.000
1283,Poland,Peat and peat products	,2011,0.000
1284,Portugal,Peat and peat products	,2011,0.000
1285,Romania,Peat and peat products	,2011,0.000
1286,Slovenia,Peat and peat products	,2011,0.000
1287,Slovakia,Peat and peat products	,2011,0.000
1288,Finland,Peat and peat products	,2011,0.000
1289,Sweden,Peat and peat products	,2011,0.000
1290,Iceland,Peat and peat products	,2011,0.000
1291,Liechtenstein,Peat and peat products	,2011,:
1292,Norway,Peat and peat products	,2011,0.000
1293,Switzerland,Peat and peat products	,2011,:
1294,United Kingdom,Peat and peat products	,2011,0.000
1295,Montenegro,Peat and peat products	,2011,0.000
1296,North Macedonia,Peat and peat products	,2011,0.000
1297,Albania,Peat and peat products	,2011,0.000
1298,Serbia,Peat and peat products	,2011,0.000
1299,Turkey,Peat and peat products	,2011,0.000
1300,Bosnia and Herzegovina,Peat and peat products	,2011,:
1301,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products	,2011,0.000
1302,Moldova,Peat and peat products	,2011,0.000
1303,Ukraine,Peat and peat products	,2011,2.215
1304,Georgia,Peat and peat products	,2011,:
1305,European Union - 27 countries (from 2020),Renewables and biofuels,2011,0.000
1306,European Union - 28 countries (2013-2020),Renewables and biofuels,2011,0.000
1307,Euro area - 19 countries  (from 2015),Renewables and biofuels,2011,0.000
1308,Belgium,Renewables and biofuels,2011,0.000
1309,Bulgaria,Renewables and biofuels,2011,0.000
1310,Czechia,Renewables and biofuels,2011,0.000
1311,Denmark,Renewables and biofuels,2011,0.000
1312,Germany (until 1990 former territory of the FRG),Renewables and biofuels,2011,0.000
1313,Estonia,Renewables and biofuels,2011,0.000
1314,Ireland,Renewables and biofuels,2011,0.000
1315,Greece,Renewables and biofuels,2011,0.000
1316,Spain,Renewables and biofuels,2011,0.000
1317,France,Renewables and biofuels,2011,0.000
1318,Croatia,Renewables and biofuels,2011,0.000
1319,Italy,Renewables and biofuels,2011,0.000
1320,Cyprus,Renewables and biofuels,2011,0.000
1321,Latvia,Renewables and biofuels,2011,0.000
1322,Lithuania,Renewables and biofuels,2011,0.000
1323,Luxembourg,Renewables and biofuels,2011,0.000
1324,Hungary,Renewables and biofuels,2011,0.000
1325,Malta,Renewables and biofuels,2011,0.000
1326,Netherlands,Renewables and biofuels,2011,0.000
1327,Austria,Renewables and biofuels,2011,0.000
1328,Poland,Renewables and biofuels,2011,0.000
1329,Portugal,Renewables and biofuels,2011,0.000
1330,Romania,Renewables and biofuels,2011,0.000
1331,Slovenia,Renewables and biofuels,2011,0.000
1332,Slovakia,Renewables and biofuels,2011,0.000
1333,Finland,Renewables and biofuels,2011,0.000
1334,Sweden,Renewables and biofuels,2011,0.000
1335,Iceland,Renewables and biofuels,2011,0.000
1336,Liechtenstein,Renewables and biofuels,2011,:
1337,Norway,Renewables and biofuels,2011,0.000
1338,Switzerland,Renewables and biofuels,2011,:
1339,United Kingdom,Renewables and biofuels,2011,0.000
1340,Montenegro,Renewables and biofuels,2011,0.000
1341,North Macedonia,Renewables and biofuels,2011,0.000
1342,Albania,Renewables and biofuels,2011,0.000
1343,Serbia,Renewables and biofuels,2011,0.000
1344,Turkey,Renewables and biofuels,2011,0.000
1345,Bosnia and Herzegovina,Renewables and biofuels,2011,:
1346,Kosovo (under United Nations Security Council Resolution 1244/99),Renewables and biofuels,2011,0.000
1347,Moldova,Renewables and biofuels,2011,0.000
1348,Ukraine,Renewables and biofuels,2011,0.000
1349,Georgia,Renewables and biofuels,2011,:
1350,European Union - 27 countries (from 2020),Oil shale and oil sands	,2011,2.699
1351,European Union - 28 countries (2013-2020),Oil shale and oil sands	,2011,2.699
1352,Euro area - 19 countries  (from 2015),Oil shale and oil sands	,2011,2.699
1353,Belgium,Oil shale and oil sands	,2011,0.000
1354,Bulgaria,Oil shale and oil sands	,2011,0.000
1355,Czechia,Oil shale and oil sands	,2011,0.000
1356,Denmark,Oil shale and oil sands	,2011,0.000
1357,Germany (until 1990 former territory of the FRG),Oil shale and oil sands	,2011,0.000
1358,Estonia,Oil shale and oil sands	,2011,2.699
1359,Ireland,Oil shale and oil sands	,2011,0.000
1360,Greece,Oil shale and oil sands	,2011,0.000
1361,Spain,Oil shale and oil sands	,2011,0.000
1362,France,Oil shale and oil sands	,2011,0.000
1363,Croatia,Oil shale and oil sands	,2011,0.000
1364,Italy,Oil shale and oil sands	,2011,0.000
1365,Cyprus,Oil shale and oil sands	,2011,0.000
1366,Latvia,Oil shale and oil sands	,2011,0.000
1367,Lithuania,Oil shale and oil sands	,2011,0.000
1368,Luxembourg,Oil shale and oil sands	,2011,0.000
1369,Hungary,Oil shale and oil sands	,2011,0.000
1370,Malta,Oil shale and oil sands	,2011,0.000
1371,Netherlands,Oil shale and oil sands	,2011,0.000
1372,Austria,Oil shale and oil sands	,2011,0.000
1373,Poland,Oil shale and oil sands	,2011,0.000
1374,Portugal,Oil shale and oil sands	,2011,0.000
1375,Romania,Oil shale and oil sands	,2011,0.000
1376,Slovenia,Oil shale and oil sands	,2011,0.000
1377,Slovakia,Oil shale and oil sands	,2011,0.000
1378,Finland,Oil shale and oil sands	,2011,0.000
1379,Sweden,Oil shale and oil sands	,2011,0.000
1380,Iceland,Oil shale and oil sands	,2011,0.000
1381,Liechtenstein,Oil shale and oil sands	,2011,:
1382,Norway,Oil shale and oil sands	,2011,0.000
1383,Switzerland,Oil shale and oil sands	,2011,:
1384,United Kingdom,Oil shale and oil sands	,2011,0.000
1385,Montenegro,Oil shale and oil sands	,2011,0.000
1386,North Macedonia,Oil shale and oil sands	,2011,0.000
1387,Albania,Oil shale and oil sands	,2011,0.000
1388,Serbia,Oil shale and oil sands	,2011,0.000
1389,Turkey,Oil shale and oil sands	,2011,0.000
1390,Bosnia and Herzegovina,Oil shale and oil sands	,2011,:
1391,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands	,2011,0.000
1392,Moldova,Oil shale and oil sands	,2011,0.000
1393,Ukraine,Oil shale and oil sands	,2011,0.000
1394,Georgia,Oil shale and oil sands	,2011,:
1395,European Union - 27 countries (from 2020),Total,2011,"96,393.214"
1396,European Union - 28 countries (2013-2020),Total,2011,"104,042.209"
1397,Euro area - 19 countries  (from 2015),Total,2011,"81,458.710"
1398,Belgium,Total,2011,"6,908.099"
1399,Bulgaria,Total,2011,507.358
1400,Czechia,Total,2011,"2,685.245"
1401,Denmark,Total,2011,295.190
1402,Germany (until 1990 former territory of the FRG),Total,2011,"22,380.207"
1403,Estonia,Total,2011,69.122
1404,Ireland,Total,2011,306.483
1405,Greece,Total,2011,882.787
1406,Spain,Total,2011,"6,842.386"
1407,France,Total,2011,"14,188.234"
1408,Croatia,Total,2011,597.754
1409,Italy,Total,2011,"9,187.131"
1410,Cyprus,Total,2011,67.211
1411,Latvia,Total,2011,96.981
1412,Lithuania,Total,2011,"1,151.985"
1413,Luxembourg,Total,2011,36.145
1414,Hungary,Total,2011,"1,672.002"
1415,Malta,Total,2011,8.742
1416,Netherlands,Total,2011,"13,427.775"
1417,Austria,Total,2011,"1,670.375"
1418,Poland,Total,2011,"5,021.994"
1419,Portugal,Total,2011,"1,755.089"
1420,Romania,Total,2011,"2,223.237"
1421,Slovenia,Total,2011,126.191
1422,Slovakia,Total,2011,"1,225.704"
1423,Finland,Total,2011,"1,128.063"
1424,Sweden,Total,2011,"1,931.724"
1425,Iceland,Total,2011,15.286
1426,Liechtenstein,Total,2011,:
1427,Norway,Total,2011,"2,298.379"
1428,Switzerland,Total,2011,:
1429,United Kingdom,Total,2011,"7,648.995"
1430,Montenegro,Total,2011,40.717
1431,North Macedonia,Total,2011,68.173
1432,Albania,Total,2011,48.023
1433,Serbia,Total,2011,842.085
1434,Turkey,Total,2011,"6,181.912"
1435,Bosnia and Herzegovina,Total,2011,:
1436,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2011,51.022
1437,Moldova,Total,2011,29.937
1438,Ukraine,Total,2011,"6,024.395"
1439,Georgia,Total,2011,:
1440,European Union - 27 countries (from 2020),Solid fossil fuels,2012,"1,618.154"
1441,European Union - 28 countries (2013-2020),Solid fossil fuels,2012,"1,744.057"
1442,Euro area - 19 countries  (from 2015),Solid fossil fuels,2012,"1,120.628"
1443,Belgium,Solid fossil fuels,2012,165.480
1444,Bulgaria,Solid fossil fuels,2012,52.230
1445,Czechia,Solid fossil fuels,2012,347.019
1446,Denmark,Solid fossil fuels,2012,0.000
1447,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2012,343.891
1448,Estonia,Solid fossil fuels,2012,0.000
1449,Ireland,Solid fossil fuels,2012,0.000
1450,Greece,Solid fossil fuels,2012,0.000
1451,Spain,Solid fossil fuels,2012,0.000
1452,France,Solid fossil fuels,2012,252.130
1453,Croatia,Solid fossil fuels,2012,0.000
1454,Italy,Solid fossil fuels,2012,140.608
1455,Cyprus,Solid fossil fuels,2012,0.000
1456,Latvia,Solid fossil fuels,2012,0.000
1457,Lithuania,Solid fossil fuels,2012,0.000
1458,Luxembourg,Solid fossil fuels,2012,0.000
1459,Hungary,Solid fossil fuels,2012,0.000
1460,Malta,Solid fossil fuels,2012,0.000
1461,Netherlands,Solid fossil fuels,2012,130.554
1462,Austria,Solid fossil fuels,2012,27.922
1463,Poland,Solid fossil fuels,2012,85.534
1464,Portugal,Solid fossil fuels,2012,0.000
1465,Romania,Solid fossil fuels,2012,0.000
1466,Slovenia,Solid fossil fuels,2012,4.255
1467,Slovakia,Solid fossil fuels,2012,55.788
1468,Finland,Solid fossil fuels,2012,0.000
1469,Sweden,Solid fossil fuels,2012,12.743
1470,Iceland,Solid fossil fuels,2012,0.000
1471,Liechtenstein,Solid fossil fuels,2012,:
1472,Norway,Solid fossil fuels,2012,52.350
1473,Switzerland,Solid fossil fuels,2012,:
1474,United Kingdom,Solid fossil fuels,2012,125.903
1475,Montenegro,Solid fossil fuels,2012,0.000
1476,North Macedonia,Solid fossil fuels,2012,0.000
1477,Albania,Solid fossil fuels,2012,0.000
1478,Serbia,Solid fossil fuels,2012,27.543
1479,Turkey,Solid fossil fuels,2012,0.000
1480,Bosnia and Herzegovina,Solid fossil fuels,2012,:
1481,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2012,0.000
1482,Moldova,Solid fossil fuels,2012,0.000
1483,Ukraine,Solid fossil fuels,2012,385.056
1484,Georgia,Solid fossil fuels,2012,:
1485,European Union - 27 countries (from 2020),Manufactured gases,2012,14.785
1486,European Union - 28 countries (2013-2020),Manufactured gases,2012,14.785
1487,Euro area - 19 countries  (from 2015),Manufactured gases,2012,0.000
1488,Belgium,Manufactured gases,2012,0.000
1489,Bulgaria,Manufactured gases,2012,0.000
1490,Czechia,Manufactured gases,2012,14.785
1491,Denmark,Manufactured gases,2012,0.000
1492,Germany (until 1990 former territory of the FRG),Manufactured gases,2012,0.000
1493,Estonia,Manufactured gases,2012,0.000
1494,Ireland,Manufactured gases,2012,0.000
1495,Greece,Manufactured gases,2012,0.000
1496,Spain,Manufactured gases,2012,0.000
1497,France,Manufactured gases,2012,0.000
1498,Croatia,Manufactured gases,2012,0.000
1499,Italy,Manufactured gases,2012,0.000
1500,Cyprus,Manufactured gases,2012,0.000
1501,Latvia,Manufactured gases,2012,0.000
1502,Lithuania,Manufactured gases,2012,0.000
1503,Luxembourg,Manufactured gases,2012,0.000
1504,Hungary,Manufactured gases,2012,0.000
1505,Malta,Manufactured gases,2012,0.000
1506,Netherlands,Manufactured gases,2012,0.000
1507,Austria,Manufactured gases,2012,0.000
1508,Poland,Manufactured gases,2012,0.000
1509,Portugal,Manufactured gases,2012,0.000
1510,Romania,Manufactured gases,2012,0.000
1511,Slovenia,Manufactured gases,2012,0.000
1512,Slovakia,Manufactured gases,2012,0.000
1513,Finland,Manufactured gases,2012,0.000
1514,Sweden,Manufactured gases,2012,0.000
1515,Iceland,Manufactured gases,2012,0.000
1516,Liechtenstein,Manufactured gases,2012,:
1517,Norway,Manufactured gases,2012,0.000
1518,Switzerland,Manufactured gases,2012,:
1519,United Kingdom,Manufactured gases,2012,0.000
1520,Montenegro,Manufactured gases,2012,0.000
1521,North Macedonia,Manufactured gases,2012,0.000
1522,Albania,Manufactured gases,2012,0.000
1523,Serbia,Manufactured gases,2012,0.000
1524,Turkey,Manufactured gases,2012,0.000
1525,Bosnia and Herzegovina,Manufactured gases,2012,:
1526,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2012,0.000
1527,Moldova,Manufactured gases,2012,0.000
1528,Ukraine,Manufactured gases,2012,4.347
1529,Georgia,Manufactured gases,2012,:
1530,European Union - 27 countries (from 2020),Natural gas,2012,"13,956.731"
1531,European Union - 28 countries (2013-2020),Natural gas,2012,"14,403.313"
1532,Euro area - 19 countries  (from 2015),Natural gas,2012,"9,802.218"
1533,Belgium,Natural gas,2012,894.085
1534,Bulgaria,Natural gas,2012,184.179
1535,Czechia,Natural gas,2012,96.969
1536,Denmark,Natural gas,2012,0.000
1537,Germany (until 1990 former territory of the FRG),Natural gas,2012,"2,056.593"
1538,Estonia,Natural gas,2012,10.576
1539,Ireland,Natural gas,2012,0.000
1540,Greece,Natural gas,2012,364.206
1541,Spain,Natural gas,2012,354.604
1542,France,Natural gas,2012,"1,021.542"
1543,Croatia,Natural gas,2012,397.592
1544,Italy,Natural gas,2012,370.808
1545,Cyprus,Natural gas,2012,0.000
1546,Latvia,Natural gas,2012,0.000
1547,Lithuania,Natural gas,2012,999.377
1548,Luxembourg,Natural gas,2012,0.000
1549,Hungary,Natural gas,2012,453.805
1550,Malta,Natural gas,2012,0.000
1551,Netherlands,Natural gas,2012,"3,065.832"
1552,Austria,Natural gas,2012,315.411
1553,Poland,Natural gas,2012,"2,006.427"
1554,Portugal,Natural gas,2012,0.000
1555,Romania,Natural gas,2012,919.733
1556,Slovenia,Natural gas,2012,4.321
1557,Slovakia,Natural gas,2012,319.884
1558,Finland,Natural gas,2012,24.979
1559,Sweden,Natural gas,2012,95.808
1560,Iceland,Natural gas,2012,0.000
1561,Liechtenstein,Natural gas,2012,:
1562,Norway,Natural gas,2012,435.154
1563,Switzerland,Natural gas,2012,:
1564,United Kingdom,Natural gas,2012,446.582
1565,Montenegro,Natural gas,2012,0.000
1566,North Macedonia,Natural gas,2012,0.000
1567,Albania,Natural gas,2012,0.000
1568,Serbia,Natural gas,2012,17.111
1569,Turkey,Natural gas,2012,263.650
1570,Bosnia and Herzegovina,Natural gas,2012,:
1571,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2012,0.000
1572,Moldova,Natural gas,2012,0.000
1573,Ukraine,Natural gas,2012,"4,909.222"
1574,Georgia,Natural gas,2012,:
1575,European Union - 27 countries (from 2020),Oil and petroleum products,2012,"76,817.905"
1576,European Union - 28 countries (2013-2020),Oil and petroleum products,2012,"82,966.639"
1577,Euro area - 19 countries  (from 2015),Oil and petroleum products,2012,"67,336.092"
1578,Belgium,Oil and petroleum products,2012,"5,928.012"
1579,Bulgaria,Oil and petroleum products,2012,228.143
1580,Czechia,Oil and petroleum products,2012,"2,330.031"
1581,Denmark,Oil and petroleum products,2012,274.276
1582,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2012,"19,416.291"
1583,Estonia,Oil and petroleum products,2012,58.899
1584,Ireland,Oil and petroleum products,2012,281.422
1585,Greece,Oil and petroleum products,2012,360.896
1586,Spain,Oil and petroleum products,2012,"5,688.292"
1587,France,Oil and petroleum products,2012,"12,750.191"
1588,Croatia,Oil and petroleum products,2012,136.020
1589,Italy,Oil and petroleum products,2012,"7,368.933"
1590,Cyprus,Oil and petroleum products,2012,39.367
1591,Latvia,Oil and petroleum products,2012,97.981
1592,Lithuania,Oil and petroleum products,2012,159.716
1593,Luxembourg,Oil and petroleum products,2012,40.686
1594,Hungary,Oil and petroleum products,2012,"1,183.238"
1595,Malta,Oil and petroleum products,2012,10.533
1596,Netherlands,Oil and petroleum products,2012,"10,572.520"
1597,Austria,Oil and petroleum products,2012,"1,508.479"
1598,Poland,Oil and petroleum products,2012,"2,804.471"
1599,Portugal,Oil and petroleum products,2012,"1,317.887"
1600,Romania,Oil and petroleum products,2012,809.258
1601,Slovenia,Oil and petroleum products,2012,113.887
1602,Slovakia,Oil and petroleum products,2012,589.256
1603,Finland,Oil and petroleum products,2012,"1,032.844"
1604,Sweden,Oil and petroleum products,2012,"1,716.376"
1605,Iceland,Oil and petroleum products,2012,11.465
1606,Liechtenstein,Oil and petroleum products,2012,:
1607,Norway,Oil and petroleum products,2012,"1,821.515"
1608,Switzerland,Oil and petroleum products,2012,:
1609,United Kingdom,Oil and petroleum products,2012,"6,148.734"
1610,Montenegro,Oil and petroleum products,2012,30.072
1611,North Macedonia,Oil and petroleum products,2012,57.075
1612,Albania,Oil and petroleum products,2012,37.629
1613,Serbia,Oil and petroleum products,2012,285.855
1614,Turkey,Oil and petroleum products,2012,"7,002.141"
1615,Bosnia and Herzegovina,Oil and petroleum products,2012,:
1616,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2012,39.218
1617,Moldova,Oil and petroleum products,2012,44.050
1618,Ukraine,Oil and petroleum products,2012,816.776
1619,Georgia,Oil and petroleum products,2012,:
1620,European Union - 27 countries (from 2020),Peat and peat products	,2012,0.000
1621,European Union - 28 countries (2013-2020),Peat and peat products	,2012,0.000
1622,Euro area - 19 countries  (from 2015),Peat and peat products	,2012,0.000
1623,Belgium,Peat and peat products	,2012,0.000
1624,Bulgaria,Peat and peat products	,2012,0.000
1625,Czechia,Peat and peat products	,2012,0.000
1626,Denmark,Peat and peat products	,2012,0.000
1627,Germany (until 1990 former territory of the FRG),Peat and peat products	,2012,0.000
1628,Estonia,Peat and peat products	,2012,0.000
1629,Ireland,Peat and peat products	,2012,0.000
1630,Greece,Peat and peat products	,2012,0.000
1631,Spain,Peat and peat products	,2012,0.000
1632,France,Peat and peat products	,2012,0.000
1633,Croatia,Peat and peat products	,2012,0.000
1634,Italy,Peat and peat products	,2012,0.000
1635,Cyprus,Peat and peat products	,2012,0.000
1636,Latvia,Peat and peat products	,2012,0.000
1637,Lithuania,Peat and peat products	,2012,0.000
1638,Luxembourg,Peat and peat products	,2012,0.000
1639,Hungary,Peat and peat products	,2012,0.000
1640,Malta,Peat and peat products	,2012,0.000
1641,Netherlands,Peat and peat products	,2012,0.000
1642,Austria,Peat and peat products	,2012,0.000
1643,Poland,Peat and peat products	,2012,0.000
1644,Portugal,Peat and peat products	,2012,0.000
1645,Romania,Peat and peat products	,2012,0.000
1646,Slovenia,Peat and peat products	,2012,0.000
