,country,fuel_type,year,1K_tonne_oil_equivalent
1353,Belgium,Oil shale and oil sands,2010,0.000
1354,Bulgaria,Oil shale and oil sands,2010,0.000
1355,Czechia,Oil shale and oil sands,2010,0.000
1356,Denmark,Oil shale and oil sands,2010,0.000
1357,Germany (until 1990 former territory of the FRG),Oil shale and oil sands,2010,0.000
1358,Estonia,Oil shale and oil sands,2010,0.000
1359,Ireland,Oil shale and oil sands,2010,0.000
1360,Greece,Oil shale and oil sands,2010,0.000
1361,Spain,Oil shale and oil sands,2010,0.000
1362,France,Oil shale and oil sands,2010,0.000
1363,Croatia,Oil shale and oil sands,2010,0.000
1364,Italy,Oil shale and oil sands,2010,0.000
1365,Cyprus,Oil shale and oil sands,2010,0.000
1366,Latvia,Oil shale and oil sands,2010,0.000
1367,Lithuania,Oil shale and oil sands,2010,0.000
1368,Luxembourg,Oil shale and oil sands,2010,0.000
1369,Hungary,Oil shale and oil sands,2010,0.000
1370,Malta,Oil shale and oil sands,2010,0.000
1371,Netherlands,Oil shale and oil sands,2010,0.000
1372,Austria,Oil shale and oil sands,2010,0.000
1373,Poland,Oil shale and oil sands,2010,0.000
1374,Portugal,Oil shale and oil sands,2010,0.000
1375,Romania,Oil shale and oil sands,2010,0.000
1376,Slovenia,Oil shale and oil sands,2010,0.000
1377,Slovakia,Oil shale and oil sands,2010,0.000
1378,Finland,Oil shale and oil sands,2010,0.000
1379,Sweden,Oil shale and oil sands,2010,0.000
1380,Iceland,Oil shale and oil sands,2010,0.000
1381,Liechtenstein,Oil shale and oil sands,2010,:
1382,Norway,Oil shale and oil sands,2010,0.000
1383,Switzerland,Oil shale and oil sands,2010,:
1384,United Kingdom,Oil shale and oil sands,2010,0.000
1385,Montenegro,Oil shale and oil sands,2010,0.000
1386,North Macedonia,Oil shale and oil sands,2010,0.000
1387,Albania,Oil shale and oil sands,2010,0.000
1388,Serbia,Oil shale and oil sands,2010,0.000
1389,Turkey,Oil shale and oil sands,2010,0.000
1390,Bosnia and Herzegovina,Oil shale and oil sands,2010,:
1391,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands,2010,0.000
1392,Moldova,Oil shale and oil sands,2010,0.000
1393,Ukraine,Oil shale and oil sands,2010,0.000
1394,Georgia,Oil shale and oil sands,2010,:
1395,European Union - 27 countries (from 2020),Total,2010,"139,835.058"
1396,European Union - 28 countries (2013-2020),Total,2010,"156,361.998"
1397,Euro area - 19 countries  (from 2015),Total,2010,"114,534.182"
1398,Belgium,Total,2010,"4,864.848"
1399,Bulgaria,Total,2010,"1,026.678"
1400,Czechia,Total,2010,"3,249.062"
1401,Denmark,Total,2010,"2,128.258"
1402,Germany (until 1990 former territory of the FRG),Total,2010,"34,806.768"
1403,Estonia,Total,2010,424.239
1404,Ireland,Total,2010,"1,551.480"
1405,Greece,Total,2010,"1,957.407"
1406,Spain,Total,2010,"9,790.048"
1407,France,Total,2010,"24,102.912"
1408,Croatia,Total,2010,797.192
1409,Italy,Total,2010,"16,978.719"
1410,Cyprus,Total,2010,248.249
1411,Latvia,Total,2010,597.801
1412,Lithuania,Total,2010,600.700
1413,Luxembourg,Total,2010,424.139
1414,Hungary,Total,2010,"3,048.640"
1415,Malta,Total,2010,92.080
1416,Netherlands,Total,2010,"7,846.854"
1417,Austria,Total,2010,"2,625.836"
1418,Poland,Total,2010,"8,836.691"
1419,Portugal,Total,2010,"1,884.210"
1420,Romania,Total,2010,"1,880.538"
1421,Slovenia,Total,2010,532.638
1422,Slovakia,Total,2010,"2,105.400"
1423,Finland,Total,2010,"3,099.854"
1424,Sweden,Total,2010,"4,333.817"
1425,Iceland,Total,2010,302.565
1426,Liechtenstein,Total,2010,:
1427,Norway,Total,2010,"2,929.087"
1428,Switzerland,Total,2010,:
1429,United Kingdom,Total,2010,"16,526.940"
1430,Montenegro,Total,2010,4.627
1431,North Macedonia,Total,2010,233.908
1432,Albania,Total,2010,159.469
1433,Serbia,Total,2010,905.620
1434,Turkey,Total,2010,"9,493.149"
1435,Bosnia and Herzegovina,Total,2010,:
1436,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2010,112.324
1437,Moldova,Total,2010,272.530
1438,Ukraine,Total,2010,"4,652.342"
1439,Georgia,Total,2010,:
1440,European Union - 27 countries (from 2020),Non-renewable waste,2010,254.516
1441,European Union - 28 countries (2013-2020),Non-renewable waste,2010,291.298
1442,Euro area - 19 countries  (from 2015),Non-renewable waste,2010,223.585
1443,Belgium,Non-renewable waste,2010,0.000
1444,Bulgaria,Non-renewable waste,2010,0.000
1445,Czechia,Non-renewable waste,2010,25.963
1446,Denmark,Non-renewable waste,2010,4.347
1447,Germany (until 1990 former territory of the FRG),Non-renewable waste,2010,20.827
1448,Estonia,Non-renewable waste,2010,0.000
1449,Ireland,Non-renewable waste,2010,0.000
1450,Greece,Non-renewable waste,2010,0.000
1451,Spain,Non-renewable waste,2010,0.000
1452,France,Non-renewable waste,2010,135.841
1453,Croatia,Non-renewable waste,2010,0.000
1454,Italy,Non-renewable waste,2010,0.000
1455,Cyprus,Non-renewable waste,2010,0.000
1456,Latvia,Non-renewable waste,2010,0.000
1457,Lithuania,Non-renewable waste,2010,0.000
1458,Luxembourg,Non-renewable waste,2010,0.000
1459,Hungary,Non-renewable waste,2010,0.000
1460,Malta,Non-renewable waste,2010,0.000
1461,Netherlands,Non-renewable waste,2010,57.514
1462,Austria,Non-renewable waste,2010,1.426
1463,Poland,Non-renewable waste,2010,0.621
1464,Portugal,Non-renewable waste,2010,0.000
1465,Romania,Non-renewable waste,2010,0.000
1466,Slovenia,Non-renewable waste,2010,0.000
1467,Slovakia,Non-renewable waste,2010,7.977
1468,Finland,Non-renewable waste,2010,0.000
1469,Sweden,Non-renewable waste,2010,0.000
1470,Iceland,Non-renewable waste,2010,0.000
1471,Liechtenstein,Non-renewable waste,2010,:
1472,Norway,Non-renewable waste,2010,2.129
1473,Switzerland,Non-renewable waste,2010,:
1474,United Kingdom,Non-renewable waste,2010,36.782
1475,Montenegro,Non-renewable waste,2010,0.000
1476,North Macedonia,Non-renewable waste,2010,0.000
1477,Albania,Non-renewable waste,2010,0.000
1478,Serbia,Non-renewable waste,2010,0.000
1479,Turkey,Non-renewable waste,2010,0.000
1480,Bosnia and Herzegovina,Non-renewable waste,2010,:
1481,Kosovo (under United Nations Security Council Resolution 1244/99),Non-renewable waste,2010,0.000
1482,Moldova,Non-renewable waste,2010,0.000
1483,Ukraine,Non-renewable waste,2010,0.000
1484,Georgia,Non-renewable waste,2010,:
1485,European Union - 27 countries (from 2020),Solid fossil fuels,2011,"1,382.207"
1486,European Union - 28 countries (2013-2020),Solid fossil fuels,2011,"1,404.273"
1487,Euro area - 19 countries  (from 2015),Solid fossil fuels,2011,535.388
1488,Belgium,Solid fossil fuels,2011,0.000
1489,Bulgaria,Solid fossil fuels,2011,4.799
1490,Czechia,Solid fossil fuels,2011,34.223
1491,Denmark,Solid fossil fuels,2011,0.000
1492,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2011,96.639
1493,Estonia,Solid fossil fuels,2011,1.302
1494,Ireland,Solid fossil fuels,2011,0.431
1495,Greece,Solid fossil fuels,2011,0.000
1496,Spain,Solid fossil fuels,2011,0.000
1497,France,Solid fossil fuels,2011,46.226
1498,Croatia,Solid fossil fuels,2011,1.963
1499,Italy,Solid fossil fuels,2011,0.000
1500,Cyprus,Solid fossil fuels,2011,0.000
1501,Latvia,Solid fossil fuels,2011,18.788
1502,Lithuania,Solid fossil fuels,2011,50.941
1503,Luxembourg,Solid fossil fuels,2011,0.000
1504,Hungary,Solid fossil fuels,2011,3.048
1505,Malta,Solid fossil fuels,2011,0.000
1506,Netherlands,Solid fossil fuels,2011,3.822
1507,Austria,Solid fossil fuels,2011,3.531
1508,Poland,Solid fossil fuels,2011,802.025
1509,Portugal,Solid fossil fuels,2011,0.000
1510,Romania,Solid fossil fuels,2011,0.761
1511,Slovenia,Solid fossil fuels,2011,0.000
1512,Slovakia,Solid fossil fuels,2011,313.708
1513,Finland,Solid fossil fuels,2011,0.000
1514,Sweden,Solid fossil fuels,2011,0.000
1515,Iceland,Solid fossil fuels,2011,0.000
1516,Liechtenstein,Solid fossil fuels,2011,:
1517,Norway,Solid fossil fuels,2011,0.000
1518,Switzerland,Solid fossil fuels,2011,:
1519,United Kingdom,Solid fossil fuels,2011,22.066
1520,Montenegro,Solid fossil fuels,2011,0.000
1521,North Macedonia,Solid fossil fuels,2011,0.217
1522,Albania,Solid fossil fuels,2011,1.175
1523,Serbia,Solid fossil fuels,2011,277.017
1524,Turkey,Solid fossil fuels,2011,"3,731.105"
1525,Bosnia and Herzegovina,Solid fossil fuels,2011,:
1526,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2011,3.913
1527,Moldova,Solid fossil fuels,2011,23.862
1528,Ukraine,Solid fossil fuels,2011,156.525
1529,Georgia,Solid fossil fuels,2011,:
1530,European Union - 27 countries (from 2020),Manufactured gases,2011,4.535
1531,European Union - 28 countries (2013-2020),Manufactured gases,2011,4.535
1532,Euro area - 19 countries  (from 2015),Manufactured gases,2011,3.052
1533,Belgium,Manufactured gases,2011,0.000
1534,Bulgaria,Manufactured gases,2011,0.000
1535,Czechia,Manufactured gases,2011,0.000
1536,Denmark,Manufactured gases,2011,0.000
1537,Germany (until 1990 former territory of the FRG),Manufactured gases,2011,0.000
1538,Estonia,Manufactured gases,2011,0.000
1539,Ireland,Manufactured gases,2011,0.000
1540,Greece,Manufactured gases,2011,0.000
1541,Spain,Manufactured gases,2011,3.052
1542,France,Manufactured gases,2011,0.000
1543,Croatia,Manufactured gases,2011,1.032
1544,Italy,Manufactured gases,2011,0.000
1545,Cyprus,Manufactured gases,2011,0.000
1546,Latvia,Manufactured gases,2011,0.000
1547,Lithuania,Manufactured gases,2011,0.000
1548,Luxembourg,Manufactured gases,2011,0.000
1549,Hungary,Manufactured gases,2011,0.000
1550,Malta,Manufactured gases,2011,0.000
1551,Netherlands,Manufactured gases,2011,0.000
1552,Austria,Manufactured gases,2011,0.000
1553,Poland,Manufactured gases,2011,0.451
1554,Portugal,Manufactured gases,2011,0.000
1555,Romania,Manufactured gases,2011,0.000
1556,Slovenia,Manufactured gases,2011,0.000
1557,Slovakia,Manufactured gases,2011,0.000
1558,Finland,Manufactured gases,2011,0.000
1559,Sweden,Manufactured gases,2011,0.000
1560,Iceland,Manufactured gases,2011,0.000
1561,Liechtenstein,Manufactured gases,2011,:
1562,Norway,Manufactured gases,2011,0.000
1563,Switzerland,Manufactured gases,2011,:
1564,United Kingdom,Manufactured gases,2011,0.000
1565,Montenegro,Manufactured gases,2011,0.000
1566,North Macedonia,Manufactured gases,2011,0.000
1567,Albania,Manufactured gases,2011,0.000
1568,Serbia,Manufactured gases,2011,0.000
1569,Turkey,Manufactured gases,2011,0.000
1570,Bosnia and Herzegovina,Manufactured gases,2011,:
1571,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2011,0.000
1572,Moldova,Manufactured gases,2011,0.000
1573,Ukraine,Manufactured gases,2011,0.000
1574,Georgia,Manufactured gases,2011,:
1575,European Union - 27 countries (from 2020),Electricity,2011,"62,264.389"
1576,European Union - 28 countries (2013-2020),Electricity,2011,"70,494.656"
1577,Euro area - 19 countries  (from 2015),Electricity,2011,"51,330.572"
1578,Belgium,Electricity,2011,"1,793.611"
1579,Bulgaria,Electricity,2011,725.451
1580,Czechia,Electricity,2011,"1,244.282"
1581,Denmark,Electricity,2011,916.251
1582,Germany (until 1990 former territory of the FRG),Electricity,2011,"11,720.206"
1583,Estonia,Electricity,2011,204.471
1584,Ireland,Electricity,2011,877.779
1585,Greece,Electricity,2011,"1,447.893"
1586,Spain,Electricity,2011,"7,035.684"
1587,France,Electricity,2011,"11,840.579"
1588,Croatia,Electricity,2011,467.351
1589,Italy,Electricity,2011,"7,473.087"
1590,Cyprus,Electricity,2011,183.871
1591,Latvia,Electricity,2011,213.844
1592,Lithuania,Electricity,2011,253.912
1593,Luxembourg,Electricity,2011,161.700
1594,Hungary,Electricity,2011,985.899
1595,Malta,Electricity,2011,71.281
1596,Netherlands,Electricity,2011,"3,173.775"
1597,Austria,Electricity,2011,"1,007.339"
1598,Poland,Electricity,2011,"3,799.656"
1599,Portugal,Electricity,2011,"1,398.968"
1600,Romania,Electricity,2011,676.612
1601,Slovenia,Electricity,2011,280.396
1602,Slovakia,Electricity,2011,707.825
1603,Finland,Electricity,2011,"1,484.351"
1604,Sweden,Electricity,2011,"2,118.315"
1605,Iceland,Electricity,2011,87.618
1606,Liechtenstein,Electricity,2011,:
1607,Norway,Electricity,2011,"2,137.833"
1608,Switzerland,Electricity,2011,:
1609,United Kingdom,Electricity,2011,"8,230.267"
1610,Montenegro,Electricity,2011,2.322
1611,North Macedonia,Electricity,2011,126.741
1612,Albania,Electricity,2011,111.608
1613,Serbia,Electricity,2011,430.181
1614,Turkey,Electricity,2011,"4,131.040"
1615,Bosnia and Herzegovina,Electricity,2011,:
1616,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2011,61.307
1617,Moldova,Electricity,2011,78.590
1618,Ukraine,Electricity,2011,"2,147.893"
1619,Georgia,Electricity,2011,:
1620,European Union - 27 countries (from 2020),Natural gas,2011,"34,987.417"
1621,European Union - 28 countries (2013-2020),Natural gas,2011,"40,732.387"
1622,Euro area - 19 countries  (from 2015),Natural gas,2011,"28,899.948"
1623,Belgium,Natural gas,2011,"1,634.469"
1624,Bulgaria,Natural gas,2011,82.566
1625,Czechia,Natural gas,2011,"1,240.542"
1626,Denmark,Natural gas,2011,177.797
1627,Germany (until 1990 former territory of the FRG),Natural gas,2011,"8,061.842"
1628,Estonia,Natural gas,2011,30.997
1629,Ireland,Natural gas,2011,341.935
1630,Greece,Natural gas,2011,164.790
1631,Spain,Natural gas,2011,"1,725.494"
1632,France,Natural gas,2011,"5,211.370"
1633,Croatia,Natural gas,2011,140.907
1634,Italy,Natural gas,2011,"7,254.471"
1635,Cyprus,Natural gas,2011,0.000
1636,Latvia,Natural gas,2011,104.407
1637,Lithuania,Natural gas,2011,60.146
1638,Luxembourg,Natural gas,2011,81.658
1639,Hungary,Natural gas,2011,"1,725.838"
1640,Malta,Natural gas,2011,0.000
1641,Netherlands,Natural gas,2011,"3,221.657"
1642,Austria,Natural gas,2011,355.852
1643,Poland,Natural gas,2011,"1,869.647"
1644,Portugal,Natural gas,2011,217.584
1645,Romania,Natural gas,2011,755.954
1646,Slovenia,Natural gas,2011,39.424
1647,Slovakia,Natural gas,2011,356.793
1648,Finland,Natural gas,2011,37.059
1649,Sweden,Natural gas,2011,94.218
1650,Iceland,Natural gas,2011,0.000
1651,Liechtenstein,Natural gas,2011,:
1652,Norway,Natural gas,2011,23.322
1653,Switzerland,Natural gas,2011,:
1654,United Kingdom,Natural gas,2011,"5,744.970"
1655,Montenegro,Natural gas,2011,0.000
1656,North Macedonia,Natural gas,2011,1.999
1657,Albania,Natural gas,2011,1.548
1658,Serbia,Natural gas,2011,87.747
1659,Turkey,Natural gas,2011,"2,040.993"
1660,Bosnia and Herzegovina,Natural gas,2011,:
1661,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2011,0.000
1662,Moldova,Natural gas,2011,102.494
1663,Ukraine,Natural gas,2011,422.700
1664,Georgia,Natural gas,2011,:
1665,European Union - 27 countries (from 2020),Heat,2011,"9,739.976"
1666,European Union - 28 countries (2013-2020),Heat,2011,"10,124.757"
1667,Euro area - 19 countries  (from 2015),Heat,2011,"5,567.617"
1668,Belgium,Heat,2011,46.780
1669,Bulgaria,Heat,2011,148.395
1670,Czechia,Heat,2011,511.393
1671,Denmark,Heat,2011,748.782
1672,Germany (until 1990 former territory of the FRG),Heat,2011,"2,036.305"
1673,Estonia,Heat,2011,102.919
1674,Ireland,Heat,2011,0.000
1675,Greece,Heat,2011,0.000
1676,Spain,Heat,2011,0.000
1677,France,Heat,2011,632.744
1678,Croatia,Heat,2011,73.191
1679,Italy,Heat,2011,139.104
1680,Cyprus,Heat,2011,0.000
1681,Latvia,Heat,2011,118.659
1682,Lithuania,Heat,2011,170.632
1683,Luxembourg,Heat,2011,62.635
1684,Hungary,Heat,2011,203.568
1685,Malta,Heat,2011,0.119
1686,Netherlands,Heat,2011,277.276
1687,Austria,Heat,2011,734.122
1688,Poland,Heat,2011,"1,018.749"
1689,Portugal,Heat,2011,16.576
1690,Romania,Heat,2011,225.136
1691,Slovenia,Heat,2011,42.801
1692,Slovakia,Heat,2011,200.798
1693,Finland,Heat,2011,986.147
1694,Sweden,Heat,2011,"1,243.145"
1695,Iceland,Heat,2011,175.026
1696,Liechtenstein,Heat,2011,:
1697,Norway,Heat,2011,227.286
1698,Switzerland,Heat,2011,:
1699,United Kingdom,Heat,2011,384.781
1700,Montenegro,Heat,2011,0.000
1701,North Macedonia,Heat,2011,16.218
1702,Albania,Heat,2011,0.000
1703,Serbia,Heat,2011,80.372
1704,Turkey,Heat,2011,0.000
1705,Bosnia and Herzegovina,Heat,2011,:
1706,Kosovo (under United Nations Security Council Resolution 1244/99),Heat,2011,1.075
1707,Moldova,Heat,2011,53.621
1708,Ukraine,Heat,2011,"2,228.313"
1709,Georgia,Heat,2011,:
1710,European Union - 27 countries (from 2020),Oil and petroleum products,2011,"15,733.232"
1711,European Union - 28 countries (2013-2020),Oil and petroleum products,2011,"16,483.509"
1712,Euro area - 19 countries  (from 2015),Oil and petroleum products,2011,"14,359.498"
1713,Belgium,Oil and petroleum products,2011,843.365
1714,Bulgaria,Oil and petroleum products,2011,35.528
1715,Czechia,Oil and petroleum products,2011,15.209
1716,Denmark,Oil and petroleum products,2011,59.655
1717,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2011,"7,020.050"
1718,Estonia,Oil and petroleum products,2011,42.426
1719,Ireland,Oil and petroleum products,2011,258.282
1720,Greece,Oil and petroleum products,2011,228.724
1721,Spain,Oil and petroleum products,2011,"1,361.185"
1722,France,Oil and petroleum products,2011,"2,763.967"
1723,Croatia,Oil and petroleum products,2011,89.396
1724,Italy,Oil and petroleum products,2011,756.310
1725,Cyprus,Oil and petroleum products,2011,38.276
1726,Latvia,Oil and petroleum products,2011,31.604
1727,Lithuania,Oil and petroleum products,2011,6.173
1728,Luxembourg,Oil and petroleum products,2011,45.727
1729,Hungary,Oil and petroleum products,2011,17.961
1730,Malta,Oil and petroleum products,2011,15.835
1731,Netherlands,Oil and petroleum products,2011,100.437
1732,Austria,Oil and petroleum products,2011,241.025
1733,Poland,Oil and petroleum products,2011,692.309
1734,Portugal,Oil and petroleum products,2011,184.031
1735,Romania,Oil and petroleum products,2011,107.291
1736,Slovenia,Oil and petroleum products,2011,151.605
1737,Slovakia,Oil and petroleum products,2011,2.197
1738,Finland,Oil and petroleum products,2011,268.279
1739,Sweden,Oil and petroleum products,2011,356.385
1740,Iceland,Oil and petroleum products,2011,1.123
1741,Liechtenstein,Oil and petroleum products,2011,:
1742,Norway,Oil and petroleum products,2011,215.604
1743,Switzerland,Oil and petroleum products,2011,:
1744,United Kingdom,Oil and petroleum products,2011,750.277
1745,Montenegro,Oil and petroleum products,2011,0.000
1746,North Macedonia,Oil and petroleum products,2011,55.510
1747,Albania,Oil and petroleum products,2011,27.120
1748,Serbia,Oil and petroleum products,2011,157.071
1749,Turkey,Oil and petroleum products,2011,0.000
1750,Bosnia and Herzegovina,Oil and petroleum products,2011,:
1751,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2011,45.074
1752,Moldova,Oil and petroleum products,2011,5.249
1753,Ukraine,Oil and petroleum products,2011,121.131
1754,Georgia,Oil and petroleum products,2011,:
1755,European Union - 27 countries (from 2020),Peat and peat products,2011,10.212
1756,European Union - 28 countries (2013-2020),Peat and peat products,2011,10.212
1757,Euro area - 19 countries  (from 2015),Peat and peat products,2011,10.212
1758,Belgium,Peat and peat products,2011,0.000
1759,Bulgaria,Peat and peat products,2011,0.000
1760,Czechia,Peat and peat products,2011,0.000
1761,Denmark,Peat and peat products,2011,0.000
1762,Germany (until 1990 former territory of the FRG),Peat and peat products,2011,0.000
1763,Estonia,Peat and peat products,2011,0.382
1764,Ireland,Peat and peat products,2011,0.000
1765,Greece,Peat and peat products,2011,0.000
1766,Spain,Peat and peat products,2011,0.000
1767,France,Peat and peat products,2011,0.000
1768,Croatia,Peat and peat products,2011,0.000
1769,Italy,Peat and peat products,2011,0.000
1770,Cyprus,Peat and peat products,2011,0.000
1771,Latvia,Peat and peat products,2011,0.000
1772,Lithuania,Peat and peat products,2011,7.677
1773,Luxembourg,Peat and peat products,2011,0.000
1774,Hungary,Peat and peat products,2011,0.000
1775,Malta,Peat and peat products,2011,0.000
1776,Netherlands,Peat and peat products,2011,0.000
1777,Austria,Peat and peat products,2011,0.000
1778,Poland,Peat and peat products,2011,0.000
1779,Portugal,Peat and peat products,2011,0.000
1780,Romania,Peat and peat products,2011,0.000
1781,Slovenia,Peat and peat products,2011,0.000
1782,Slovakia,Peat and peat products,2011,0.000
1783,Finland,Peat and peat products,2011,2.153
1784,Sweden,Peat and peat products,2011,0.000
1785,Iceland,Peat and peat products,2011,0.000
1786,Liechtenstein,Peat and peat products,2011,:
1787,Norway,Peat and peat products,2011,0.000
1788,Switzerland,Peat and peat products,2011,:
1789,United Kingdom,Peat and peat products,2011,0.000
1790,Montenegro,Peat and peat products,2011,0.000
1791,North Macedonia,Peat and peat products,2011,0.000
1792,Albania,Peat and peat products,2011,0.000
1793,Serbia,Peat and peat products,2011,0.000
1794,Turkey,Peat and peat products,2011,0.000
1795,Bosnia and Herzegovina,Peat and peat products,2011,:
1796,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2011,0.000
1797,Moldova,Peat and peat products,2011,0.000
1798,Ukraine,Peat and peat products,2011,10.704
1799,Georgia,Peat and peat products,2011,:
1800,European Union - 27 countries (from 2020),Renewables and biofuels,2011,"3,802.288"
1801,European Union - 28 countries (2013-2020),Renewables and biofuels,2011,"3,885.214"
1802,Euro area - 19 countries  (from 2015),Renewables and biofuels,2011,"3,171.889"
1803,Belgium,Renewables and biofuels,2011,23.361
1804,Bulgaria,Renewables and biofuels,2011,92.999
1805,Czechia,Renewables and biofuels,2011,61.665
1806,Denmark,Renewables and biofuels,2011,39.052
1807,Germany (until 1990 former territory of the FRG),Renewables and biofuels,2011,"1,798.883"
1808,Estonia,Renewables and biofuels,2011,19.681
1809,Ireland,Renewables and biofuels,2011,26.339
1810,Greece,Renewables and biofuels,2011,28.709
1811,Spain,Renewables and biofuels,2011,106.459
1812,France,Renewables and biofuels,2011,386.075
1813,Croatia,Renewables and biofuels,2011,12.440
1814,Italy,Renewables and biofuels,2011,128.404
1815,Cyprus,Renewables and biofuels,2011,14.211
1816,Latvia,Renewables and biofuels,2011,69.409
1817,Lithuania,Renewables and biofuels,2011,34.480
1818,Luxembourg,Renewables and biofuels,2011,0.856
1819,Hungary,Renewables and biofuels,2011,117.297
1820,Malta,Renewables and biofuels,2011,0.770
1821,Netherlands,Renewables and biofuels,2011,162.420
1822,Austria,Renewables and biofuels,2011,212.256
1823,Poland,Renewables and biofuels,2011,245.572
1824,Portugal,Renewables and biofuels,2011,39.195
1825,Romania,Renewables and biofuels,2011,8.527
1826,Slovenia,Renewables and biofuels,2011,17.245
1827,Slovakia,Renewables and biofuels,2011,15.167
1828,Finland,Renewables and biofuels,2011,87.969
1829,Sweden,Renewables and biofuels,2011,52.847
1830,Iceland,Renewables and biofuels,2011,37.976
1831,Liechtenstein,Renewables and biofuels,2011,:
1832,Norway,Renewables and biofuels,2011,183.574
1833,Switzerland,Renewables and biofuels,2011,:
1834,United Kingdom,Renewables and biofuels,2011,82.926
1835,Montenegro,Renewables and biofuels,2011,6.138
1836,North Macedonia,Renewables and biofuels,2011,5.493
1837,Albania,Renewables and biofuels,2011,22.022
1838,Serbia,Renewables and biofuels,2011,14.283
1839,Turkey,Renewables and biofuels,2011,0.000
1840,Bosnia and Herzegovina,Renewables and biofuels,2011,:
1841,Kosovo (under United Nations Security Council Resolution 1244/99),Renewables and biofuels,2011,6.544
1842,Moldova,Renewables and biofuels,2011,6.855
1843,Ukraine,Renewables and biofuels,2011,42.180
1844,Georgia,Renewables and biofuels,2011,:
1845,European Union - 27 countries (from 2020),Oil shale and oil sands,2011,0.000
1846,European Union - 28 countries (2013-2020),Oil shale and oil sands,2011,0.000
1847,Euro area - 19 countries  (from 2015),Oil shale and oil sands,2011,0.000
1848,Belgium,Oil shale and oil sands,2011,0.000
1849,Bulgaria,Oil shale and oil sands,2011,0.000
1850,Czechia,Oil shale and oil sands,2011,0.000
1851,Denmark,Oil shale and oil sands,2011,0.000
1852,Germany (until 1990 former territory of the FRG),Oil shale and oil sands,2011,0.000
1853,Estonia,Oil shale and oil sands,2011,0.000
1854,Ireland,Oil shale and oil sands,2011,0.000
1855,Greece,Oil shale and oil sands,2011,0.000
1856,Spain,Oil shale and oil sands,2011,0.000
1857,France,Oil shale and oil sands,2011,0.000
1858,Croatia,Oil shale and oil sands,2011,0.000
1859,Italy,Oil shale and oil sands,2011,0.000
1860,Cyprus,Oil shale and oil sands,2011,0.000
1861,Latvia,Oil shale and oil sands,2011,0.000
1862,Lithuania,Oil shale and oil sands,2011,0.000
1863,Luxembourg,Oil shale and oil sands,2011,0.000
1864,Hungary,Oil shale and oil sands,2011,0.000
1865,Malta,Oil shale and oil sands,2011,0.000
1866,Netherlands,Oil shale and oil sands,2011,0.000
1867,Austria,Oil shale and oil sands,2011,0.000
1868,Poland,Oil shale and oil sands,2011,0.000
1869,Portugal,Oil shale and oil sands,2011,0.000
1870,Romania,Oil shale and oil sands,2011,0.000
1871,Slovenia,Oil shale and oil sands,2011,0.000
1872,Slovakia,Oil shale and oil sands,2011,0.000
1873,Finland,Oil shale and oil sands,2011,0.000
1874,Sweden,Oil shale and oil sands,2011,0.000
1875,Iceland,Oil shale and oil sands,2011,0.000
1876,Liechtenstein,Oil shale and oil sands,2011,:
1877,Norway,Oil shale and oil sands,2011,0.000
1878,Switzerland,Oil shale and oil sands,2011,:
1879,United Kingdom,Oil shale and oil sands,2011,0.000
1880,Montenegro,Oil shale and oil sands,2011,0.000
1881,North Macedonia,Oil shale and oil sands,2011,0.000
1882,Albania,Oil shale and oil sands,2011,0.000
1883,Serbia,Oil shale and oil sands,2011,0.000
1884,Turkey,Oil shale and oil sands,2011,0.000
1885,Bosnia and Herzegovina,Oil shale and oil sands,2011,:
1886,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands,2011,0.000
1887,Moldova,Oil shale and oil sands,2011,0.000
1888,Ukraine,Oil shale and oil sands,2011,0.000
1889,Georgia,Oil shale and oil sands,2011,:
1890,European Union - 27 countries (from 2020),Total,2011,"128,089.733"
1891,European Union - 28 countries (2013-2020),Total,2011,"143,329.429"
1892,Euro area - 19 countries  (from 2015),Total,2011,"104,010.927"
1893,Belgium,Total,2011,"4,341.586"
1894,Bulgaria,Total,2011,"1,089.740"
1895,Czechia,Total,2011,"3,132.559"
1896,Denmark,Total,2011,"1,947.914"
1897,Germany (until 1990 former territory of the FRG),Total,2011,"30,735.597"
1898,Estonia,Total,2011,402.178
1899,Ireland,Total,2011,"1,504.766"
1900,Greece,Total,2011,"1,870.116"
1901,Spain,Total,2011,"10,231.874"
1902,France,Total,2011,"20,955.566"
1903,Croatia,Total,2011,786.281
1904,Italy,Total,2011,"15,751.376"
1905,Cyprus,Total,2011,236.358
1906,Latvia,Total,2011,556.709
1907,Lithuania,Total,2011,583.961
1908,Luxembourg,Total,2011,352.576
1909,Hungary,Total,2011,"3,053.612"
1910,Malta,Total,2011,88.007
1911,Netherlands,Total,2011,"6,989.448"
1912,Austria,Total,2011,"2,555.310"
