,country,fuel_type,year,1K_tonne_oil_equivalent
1017,Slovakia,Solid fossil fuels,2010,378.045
1018,Finland,Solid fossil fuels,2010,216.366
1019,Sweden,Solid fossil fuels,2010,369.728
1020,Iceland,Solid fossil fuels,2010,90.126
1021,Liechtenstein,Solid fossil fuels,2010,:
1022,Norway,Solid fossil fuels,2010,495.481
1023,Switzerland,Solid fossil fuels,2010,:
1024,United Kingdom,Solid fossil fuels,2010,"1,584.084"
1025,Montenegro,Solid fossil fuels,2010,2.420
1026,North Macedonia,Solid fossil fuels,2010,109.623
1027,Albania,Solid fossil fuels,2010,108.549
1028,Serbia,Solid fossil fuels,2010,344.489
1029,Turkey,Solid fossil fuels,2010,"6,547.096"
1030,Bosnia and Herzegovina,Solid fossil fuels,2010,:
1031,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2010,48.946
1032,Moldova,Solid fossil fuels,2010,34.492
1033,Ukraine,Solid fossil fuels,2010,"3,544.875"
1034,Georgia,Solid fossil fuels,2010,:
1035,European Union - 27 countries (from 2020),Manufactured gases,2010,"5,334.646"
1036,European Union - 28 countries (2013-2020),Manufactured gases,2010,"5,523.771"
1037,Euro area - 19 countries  (from 2015),Manufactured gases,2010,"3,948.592"
1038,Belgium,Manufactured gases,2010,248.285
1039,Bulgaria,Manufactured gases,2010,0.000
1040,Czechia,Manufactured gases,2010,335.636
1041,Denmark,Manufactured gases,2010,0.000
1042,Germany (until 1990 former territory of the FRG),Manufactured gases,2010,"2,437.805"
1043,Estonia,Manufactured gases,2010,0.000
1044,Ireland,Manufactured gases,2010,0.000
1045,Greece,Manufactured gases,2010,0.000
1046,Spain,Manufactured gases,2010,121.422
1047,France,Manufactured gases,2010,0.000
1048,Croatia,Manufactured gases,2010,0.000
1049,Italy,Manufactured gases,2010,0.000
1050,Cyprus,Manufactured gases,2010,0.000
1051,Latvia,Manufactured gases,2010,0.000
1052,Lithuania,Manufactured gases,2010,0.000
1053,Luxembourg,Manufactured gases,2010,0.000
1054,Hungary,Manufactured gases,2010,149.286
1055,Malta,Manufactured gases,2010,0.000
1056,Netherlands,Manufactured gases,2010,459.165
1057,Austria,Manufactured gases,2010,100.339
1058,Poland,Manufactured gases,2010,569.741
1059,Portugal,Manufactured gases,2010,0.000
1060,Romania,Manufactured gases,2010,171.969
1061,Slovenia,Manufactured gases,2010,0.000
1062,Slovakia,Manufactured gases,2010,415.838
1063,Finland,Manufactured gases,2010,165.738
1064,Sweden,Manufactured gases,2010,159.422
1065,Iceland,Manufactured gases,2010,0.000
1066,Liechtenstein,Manufactured gases,2010,:
1067,Norway,Manufactured gases,2010,37.093
1068,Switzerland,Manufactured gases,2010,:
1069,United Kingdom,Manufactured gases,2010,189.125
1070,Montenegro,Manufactured gases,2010,0.000
1071,North Macedonia,Manufactured gases,2010,0.000
1072,Albania,Manufactured gases,2010,0.000
1073,Serbia,Manufactured gases,2010,74.186
1074,Turkey,Manufactured gases,2010,317.558
1075,Bosnia and Herzegovina,Manufactured gases,2010,:
1076,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2010,0.000
1077,Moldova,Manufactured gases,2010,0.000
1078,Ukraine,Manufactured gases,2010,"3,257.853"
1079,Georgia,Manufactured gases,2010,:
1080,European Union - 27 countries (from 2020),Electricity,2010,"79,541.859"
1081,European Union - 28 countries (2013-2020),Electricity,2010,"88,541.687"
1082,Euro area - 19 countries  (from 2015),Electricity,2010,"65,130.337"
1083,Belgium,Electricity,2010,"3,426.389"
1084,Bulgaria,Electricity,2010,672.227
1085,Czechia,Electricity,2010,"1,873.861"
1086,Denmark,Electricity,2010,732.072
1087,Germany (until 1990 former territory of the FRG),Electricity,2010,"19,647.893"
1088,Estonia,Electricity,2010,180.138
1089,Ireland,Electricity,2010,490.001
1090,Greece,Electricity,2010,"1,215.993"
1091,Spain,Electricity,2010,"6,319.003"
1092,France,Electricity,2010,"10,098.366"
1093,Croatia,Electricity,2010,299.054
1094,Italy,Electricity,2010,"10,994.669"
1095,Cyprus,Electricity,2010,49.785
1096,Latvia,Electricity,2010,136.715
1097,Lithuania,Electricity,2010,228.203
1098,Luxembourg,Electricity,2010,311.725
1099,Hungary,Electricity,2010,841.273
1100,Malta,Electricity,2010,34.136
1101,Netherlands,Electricity,2010,"3,371.453"
1102,Austria,Electricity,2010,"2,242.205"
1103,Poland,Electricity,2010,"3,564.230"
1104,Portugal,Electricity,2010,"1,501.978"
1105,Romania,Electricity,2010,"1,752.451"
1106,Slovenia,Electricity,2010,471.797
1107,Slovakia,Electricity,2010,939.553
1108,Finland,Electricity,2010,"3,470.335"
1109,Sweden,Electricity,2010,"4,676.354"
1110,Iceland,Electricity,2010,"1,160.619"
1111,Liechtenstein,Electricity,2010,:
1112,Norway,Electricity,2010,"3,828.375"
1113,Switzerland,Electricity,2010,:
1114,United Kingdom,Electricity,2010,"8,999.828"
1115,Montenegro,Electricity,2010,159.329
1116,North Macedonia,Electricity,2010,172.829
1117,Albania,Electricity,2010,89.338
1118,Serbia,Electricity,2010,643.938
1119,Turkey,Electricity,2010,"6,646.174"
1120,Bosnia and Herzegovina,Electricity,2010,:
1121,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2010,99.140
1122,Moldova,Electricity,2010,67.756
1123,Ukraine,Electricity,2010,"5,667.326"
1124,Georgia,Electricity,2010,:
1125,European Union - 27 countries (from 2020),Natural gas,2010,"77,049.198"
1126,European Union - 28 countries (2013-2020),Natural gas,2010,"85,505.066"
1127,Euro area - 19 countries  (from 2015),Natural gas,2010,"65,737.877"
1128,Belgium,Natural gas,2010,"3,767.143"
1129,Bulgaria,Natural gas,2010,697.450
1130,Czechia,Natural gas,2010,"2,216.509"
1131,Denmark,Natural gas,2010,713.140
1132,Germany (until 1990 former territory of the FRG),Natural gas,2010,"20,153.760"
1133,Estonia,Natural gas,2010,114.230
1134,Ireland,Natural gas,2010,538.152
1135,Greece,Natural gas,2010,373.534
1136,Spain,Natural gas,2010,"7,766.380"
1137,France,Natural gas,2010,"11,148.026"
1138,Croatia,Natural gas,2010,511.608
1139,Italy,Natural gas,2010,"10,350.408"
1140,Cyprus,Natural gas,2010,0.000
1141,Latvia,Natural gas,2010,242.433
1142,Lithuania,Natural gas,2010,338.048
1143,Luxembourg,Natural gas,2010,309.524
1144,Hungary,Natural gas,2010,968.981
1145,Malta,Natural gas,2010,0.000
1146,Netherlands,Natural gas,2010,"4,979.799"
1147,Austria,Natural gas,2010,"2,538.018"
1148,Poland,Natural gas,2010,"3,089.295"
1149,Portugal,Natural gas,2010,"1,052.623"
1150,Romania,Natural gas,2010,"2,791.617"
1151,Slovenia,Natural gas,2010,483.018
1152,Slovakia,Natural gas,2010,888.134
1153,Finland,Natural gas,2010,694.647
1154,Sweden,Natural gas,2010,322.721
1155,Iceland,Natural gas,2010,0.000
1156,Liechtenstein,Natural gas,2010,:
1157,Norway,Natural gas,2010,220.391
1158,Switzerland,Natural gas,2010,:
1159,United Kingdom,Natural gas,2010,"8,455.868"
1160,Montenegro,Natural gas,2010,0.000
1161,North Macedonia,Natural gas,2010,39.402
1162,Albania,Natural gas,2010,0.709
1163,Serbia,Natural gas,2010,610.576
1164,Turkey,Natural gas,2010,"6,310.684"
1165,Bosnia and Herzegovina,Natural gas,2010,:
1166,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2010,0.000
1167,Moldova,Natural gas,2010,57.889
1168,Ukraine,Natural gas,2010,"6,438.672"
1169,Georgia,Natural gas,2010,:
1170,European Union - 27 countries (from 2020),Heat,2010,"15,723.294"
1171,European Union - 28 countries (2013-2020),Heat,2010,"16,545.354"
1172,Euro area - 19 countries  (from 2015),Heat,2010,"12,776.678"
1173,Belgium,Heat,2010,550.377
1174,Bulgaria,Heat,2010,481.633
1175,Czechia,Heat,2010,633.467
1176,Denmark,Heat,2010,112.019
1177,Germany (until 1990 former territory of the FRG),Heat,2010,"3,487.676"
1178,Estonia,Heat,2010,43.542
1179,Ireland,Heat,2010,0.000
1180,Greece,Heat,2010,0.000
1181,Spain,Heat,2010,0.000
1182,France,Heat,2010,791.654
1183,Croatia,Heat,2010,17.481
1184,Italy,Heat,2010,"3,129.407"
1185,Cyprus,Heat,2010,0.000
1186,Latvia,Heat,2010,9.243
1187,Lithuania,Heat,2010,180.759
1188,Luxembourg,Heat,2010,12.409
1189,Hungary,Heat,2010,300.540
1190,Malta,Heat,2010,0.000
1191,Netherlands,Heat,2010,"2,271.998"
1192,Austria,Heat,2010,247.617
1193,Poland,Heat,2010,669.891
1194,Portugal,Heat,2010,319.361
1195,Romania,Heat,2010,282.650
1196,Slovenia,Heat,2010,53.716
1197,Slovakia,Heat,2010,106.501
1198,Finland,Heat,2010,"1,572.418"
1199,Sweden,Heat,2010,448.935
1200,Iceland,Heat,2010,0.000
1201,Liechtenstein,Heat,2010,:
1202,Norway,Heat,2010,46.027
1203,Switzerland,Heat,2010,:
1204,United Kingdom,Heat,2010,822.060
1205,Montenegro,Heat,2010,0.000
1206,North Macedonia,Heat,2010,7.285
1207,Albania,Heat,2010,0.000
1208,Serbia,Heat,2010,345.682
1209,Turkey,Heat,2010,"1,225.996"
1210,Bosnia and Herzegovina,Heat,2010,:
1211,Kosovo (under United Nations Security Council Resolution 1244/99),Heat,2010,0.000
1212,Moldova,Heat,2010,52.737
1213,Ukraine,Heat,2010,"4,626.278"
1214,Georgia,Heat,2010,:
1215,European Union - 27 countries (from 2020),Oil and petroleum products,2010,"30,673.724"
1216,European Union - 28 countries (2013-2020),Oil and petroleum products,2010,"35,829.643"
1217,Euro area - 19 countries  (from 2015),Oil and petroleum products,2010,"25,726.468"
1218,Belgium,Oil and petroleum products,2010,"1,802.775"
1219,Bulgaria,Oil and petroleum products,2010,324.219
1220,Czechia,Oil and petroleum products,2010,401.846
1221,Denmark,Oil and petroleum products,2010,548.636
1222,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2010,"4,015.677"
1223,Estonia,Oil and petroleum products,2010,60.833
1224,Ireland,Oil and petroleum products,2010,495.611
1225,Greece,Oil and petroleum products,2010,"1,338.363"
1226,Spain,Oil and petroleum products,2010,"4,977.076"
1227,France,Oil and petroleum products,2010,"2,874.552"
1228,Croatia,Oil and petroleum products,2010,298.993
1229,Italy,Oil and petroleum products,2010,"3,480.620"
1230,Cyprus,Oil and petroleum products,2010,153.736
1231,Latvia,Oil and petroleum products,2010,84.490
1232,Lithuania,Oil and petroleum products,2010,41.323
1233,Luxembourg,Oil and petroleum products,2010,12.391
1234,Hungary,Oil and petroleum products,2010,140.809
1235,Malta,Oil and petroleum products,2010,9.984
1236,Netherlands,Oil and petroleum products,2010,"3,125.030"
1237,Austria,Oil and petroleum products,2010,666.668
1238,Poland,Oil and petroleum products,2010,"1,131.327"
1239,Portugal,Oil and petroleum products,2010,"1,025.963"
1240,Romania,Oil and petroleum products,2010,675.927
1241,Slovenia,Oil and petroleum products,2010,127.393
1242,Slovakia,Oil and petroleum products,2010,107.079
1243,Finland,Oil and petroleum products,2010,"1,326.904"
1244,Sweden,Oil and petroleum products,2010,"1,425.499"
1245,Iceland,Oil and petroleum products,2010,37.972
1246,Liechtenstein,Oil and petroleum products,2010,:
1247,Norway,Oil and petroleum products,2010,973.187
1248,Switzerland,Oil and petroleum products,2010,:
1249,United Kingdom,Oil and petroleum products,2010,"5,155.919"
1250,Montenegro,Oil and petroleum products,2010,37.501
1251,North Macedonia,Oil and petroleum products,2010,209.173
1252,Albania,Oil and petroleum products,2010,153.160
1253,Serbia,Oil and petroleum products,2010,357.296
1254,Turkey,Oil and petroleum products,2010,"1,138.430"
1255,Bosnia and Herzegovina,Oil and petroleum products,2010,:
1256,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2010,118.772
1257,Moldova,Oil and petroleum products,2010,11.245
1258,Ukraine,Oil and petroleum products,2010,"1,361.474"
1259,Georgia,Oil and petroleum products,2010,:
1260,European Union - 27 countries (from 2020),Peat and peat products,2010,255.796
1261,European Union - 28 countries (2013-2020),Peat and peat products,2010,255.796
1262,Euro area - 19 countries  (from 2015),Peat and peat products,2010,247.799
1263,Belgium,Peat and peat products,2010,0.000
1264,Bulgaria,Peat and peat products,2010,0.000
1265,Czechia,Peat and peat products,2010,0.000
1266,Denmark,Peat and peat products,2010,0.000
1267,Germany (until 1990 former territory of the FRG),Peat and peat products,2010,0.000
1268,Estonia,Peat and peat products,2010,0.000
1269,Ireland,Peat and peat products,2010,0.222
1270,Greece,Peat and peat products,2010,0.000
1271,Spain,Peat and peat products,2010,0.000
1272,France,Peat and peat products,2010,0.000
1273,Croatia,Peat and peat products,2010,0.000
1274,Italy,Peat and peat products,2010,0.000
1275,Cyprus,Peat and peat products,2010,0.000
1276,Latvia,Peat and peat products,2010,0.240
1277,Lithuania,Peat and peat products,2010,0.915
1278,Luxembourg,Peat and peat products,2010,0.000
1279,Hungary,Peat and peat products,2010,0.000
1280,Malta,Peat and peat products,2010,0.000
1281,Netherlands,Peat and peat products,2010,0.000
1282,Austria,Peat and peat products,2010,0.000
1283,Poland,Peat and peat products,2010,0.000
1284,Portugal,Peat and peat products,2010,0.000
1285,Romania,Peat and peat products,2010,0.000
1286,Slovenia,Peat and peat products,2010,0.000
1287,Slovakia,Peat and peat products,2010,0.000
1288,Finland,Peat and peat products,2010,246.422
1289,Sweden,Peat and peat products,2010,7.997
1290,Iceland,Peat and peat products,2010,0.000
1291,Liechtenstein,Peat and peat products,2010,:
1292,Norway,Peat and peat products,2010,0.000
1293,Switzerland,Peat and peat products,2010,:
1294,United Kingdom,Peat and peat products,2010,0.000
1295,Montenegro,Peat and peat products,2010,0.000
1296,North Macedonia,Peat and peat products,2010,0.000
1297,Albania,Peat and peat products,2010,0.000
1298,Serbia,Peat and peat products,2010,0.000
1299,Turkey,Peat and peat products,2010,0.000
1300,Bosnia and Herzegovina,Peat and peat products,2010,:
1301,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2010,0.000
1302,Moldova,Peat and peat products,2010,0.000
1303,Ukraine,Peat and peat products,2010,1.662
1304,Georgia,Peat and peat products,2010,:
1305,European Union - 27 countries (from 2020),Renewables and biofuels,2010,"19,553.708"
1306,European Union - 28 countries (2013-2020),Renewables and biofuels,2010,"19,895.965"
1307,Euro area - 19 countries  (from 2015),Renewables and biofuels,2010,"13,213.685"
1308,Belgium,Renewables and biofuels,2010,599.062
1309,Bulgaria,Renewables and biofuels,2010,160.409
1310,Czechia,Renewables and biofuels,2010,409.866
1311,Denmark,Renewables and biofuels,2010,217.716
1312,Germany (until 1990 former territory of the FRG),Renewables and biofuels,2010,"2,705.277"
1313,Estonia,Renewables and biofuels,2010,104.376
1314,Ireland,Renewables and biofuels,2010,152.488
1315,Greece,Renewables and biofuels,2010,246.752
1316,Spain,Renewables and biofuels,2010,"1,145.891"
1317,France,Renewables and biofuels,2010,"1,465.316"
1318,Croatia,Renewables and biofuels,2010,50.874
1319,Italy,Renewables and biofuels,2010,217.206
1320,Cyprus,Renewables and biofuels,2010,9.004
1321,Latvia,Renewables and biofuels,2010,226.134
1322,Lithuania,Renewables and biofuels,2010,75.905
1323,Luxembourg,Renewables and biofuels,2010,27.936
1324,Hungary,Renewables and biofuels,2010,86.558
1325,Malta,Renewables and biofuels,2010,0.000
1326,Netherlands,Renewables and biofuels,2010,102.667
1327,Austria,Renewables and biofuels,2010,"1,249.382"
1328,Poland,Renewables and biofuels,2010,920.823
1329,Portugal,Renewables and biofuels,2010,"1,451.347"
1330,Romania,Renewables and biofuels,2010,254.657
1331,Slovenia,Renewables and biofuels,2010,72.561
1332,Slovakia,Renewables and biofuels,2010,375.896
1333,Finland,Renewables and biofuels,2010,"2,986.485"
1334,Sweden,Renewables and biofuels,2010,"4,239.120"
1335,Iceland,Renewables and biofuels,2010,11.202
1336,Liechtenstein,Renewables and biofuels,2010,:
1337,Norway,Renewables and biofuels,2010,494.961
1338,Switzerland,Renewables and biofuels,2010,:
1339,United Kingdom,Renewables and biofuels,2010,342.257
1340,Montenegro,Renewables and biofuels,2010,0.000
1341,North Macedonia,Renewables and biofuels,2010,3.917
1342,Albania,Renewables and biofuels,2010,3.009
1343,Serbia,Renewables and biofuels,2010,52.689
1344,Turkey,Renewables and biofuels,2010,129.598
1345,Bosnia and Herzegovina,Renewables and biofuels,2010,:
1346,Kosovo (under United Nations Security Council Resolution 1244/99),Renewables and biofuels,2010,10.724
1347,Moldova,Renewables and biofuels,2010,0.645
1348,Ukraine,Renewables and biofuels,2010,40.747
1349,Georgia,Renewables and biofuels,2010,:
1350,European Union - 27 countries (from 2020),Oil shale and oil sands	,2010,40.986
1351,European Union - 28 countries (2013-2020),Oil shale and oil sands	,2010,40.986
1352,Euro area - 19 countries  (from 2015),Oil shale and oil sands	,2010,40.986
1353,Belgium,Oil shale and oil sands	,2010,0.000
1354,Bulgaria,Oil shale and oil sands	,2010,0.000
1355,Czechia,Oil shale and oil sands	,2010,0.000
1356,Denmark,Oil shale and oil sands	,2010,0.000
1357,Germany (until 1990 former territory of the FRG),Oil shale and oil sands	,2010,0.000
1358,Estonia,Oil shale and oil sands	,2010,40.986
1359,Ireland,Oil shale and oil sands	,2010,0.000
1360,Greece,Oil shale and oil sands	,2010,0.000
1361,Spain,Oil shale and oil sands	,2010,0.000
1362,France,Oil shale and oil sands	,2010,0.000
1363,Croatia,Oil shale and oil sands	,2010,0.000
1364,Italy,Oil shale and oil sands	,2010,0.000
1365,Cyprus,Oil shale and oil sands	,2010,0.000
1366,Latvia,Oil shale and oil sands	,2010,0.000
1367,Lithuania,Oil shale and oil sands	,2010,0.000
1368,Luxembourg,Oil shale and oil sands	,2010,0.000
1369,Hungary,Oil shale and oil sands	,2010,0.000
1370,Malta,Oil shale and oil sands	,2010,0.000
1371,Netherlands,Oil shale and oil sands	,2010,0.000
1372,Austria,Oil shale and oil sands	,2010,0.000
1373,Poland,Oil shale and oil sands	,2010,0.000
1374,Portugal,Oil shale and oil sands	,2010,0.000
1375,Romania,Oil shale and oil sands	,2010,0.000
1376,Slovenia,Oil shale and oil sands	,2010,0.000
1377,Slovakia,Oil shale and oil sands	,2010,0.000
1378,Finland,Oil shale and oil sands	,2010,0.000
1379,Sweden,Oil shale and oil sands	,2010,0.000
1380,Iceland,Oil shale and oil sands	,2010,0.000
1381,Liechtenstein,Oil shale and oil sands	,2010,:
1382,Norway,Oil shale and oil sands	,2010,0.000
1383,Switzerland,Oil shale and oil sands	,2010,:
1384,United Kingdom,Oil shale and oil sands	,2010,0.000
1385,Montenegro,Oil shale and oil sands	,2010,0.000
1386,North Macedonia,Oil shale and oil sands	,2010,0.000
1387,Albania,Oil shale and oil sands	,2010,0.000
1388,Serbia,Oil shale and oil sands	,2010,0.000
1389,Turkey,Oil shale and oil sands	,2010,0.000
1390,Bosnia and Herzegovina,Oil shale and oil sands	,2010,:
1391,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands	,2010,0.000
1392,Moldova,Oil shale and oil sands	,2010,0.000
1393,Ukraine,Oil shale and oil sands	,2010,0.000
1394,Georgia,Oil shale and oil sands	,2010,:
1395,European Union - 27 countries (from 2020),Total,2010,"243,717.425"
1396,European Union - 28 countries (2013-2020),Total,2010,"269,314.001"
1397,Euro area - 19 countries  (from 2015),Total,2010,"196,264.180"
1398,Belgium,Total,2010,"10,937.062"
1399,Bulgaria,Total,2010,"2,549.961"
1400,Czechia,Total,2010,"6,888.698"
1401,Denmark,Total,2010,"2,447.235"
1402,Germany (until 1990 former territory of the FRG),Total,2010,"56,668.914"
1403,Estonia,Total,2010,574.594
1404,Ireland,Total,2010,"1,809.034"
1405,Greece,Total,2010,"3,472.811"
1406,Spain,Total,2010,"20,633.422"
1407,France,Total,2010,"27,739.167"
1408,Croatia,Total,2010,"1,329.298"
1409,Italy,Total,2010,"29,014.718"
1410,Cyprus,Total,2010,236.322
1411,Latvia,Total,2010,773.847
1412,Lithuania,Total,2010,949.629
1413,Luxembourg,Total,2010,754.673
1414,Hungary,Total,2010,"2,604.791"
1415,Malta,Total,2010,44.120
1416,Netherlands,Total,2010,"14,419.099"
1417,Austria,Total,2010,"7,567.819"
1418,Poland,Total,2010,"13,499.290"
1419,Portugal,Total,2010,"5,456.022"
1420,Romania,Total,2010,"6,484.195"
1421,Slovenia,Total,2010,"1,274.056"
1422,Slovakia,Total,2010,"3,224.086"
1423,Finland,Total,2010,"10,714.785"
1424,Sweden,Total,2010,"11,649.777"
1425,Iceland,Total,2010,"1,299.919"
1426,Liechtenstein,Total,2010,:
1427,Norway,Total,2010,"6,159.096"
1428,Switzerland,Total,2010,:
1429,United Kingdom,Total,2010,"25,596.576"
1430,Montenegro,Total,2010,199.250
1431,North Macedonia,Total,2010,542.230
1432,Albania,Total,2010,354.766
1433,Serbia,Total,2010,"2,428.856"
1434,Turkey,Total,2010,"22,315.535"
1435,Bosnia and Herzegovina,Total,2010,:
1436,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2010,277.582
1437,Moldova,Total,2010,224.763
1438,Ukraine,Total,2010,"24,938.886"
1439,Georgia,Total,2010,:
1440,European Union - 27 countries (from 2020),Non-renewable waste,2010,"2,352.362"
1441,European Union - 28 countries (2013-2020),Non-renewable waste,2010,"2,399.797"
1442,Euro area - 19 countries  (from 2015),Non-renewable waste,2010,"1,747.938"
1443,Belgium,Non-renewable waste,2010,183.871
1444,Bulgaria,Non-renewable waste,2010,3.392
1445,Czechia,Non-renewable waste,2010,135.211
1446,Denmark,Non-renewable waste,2010,18.128
1447,Germany (until 1990 former territory of the FRG),Non-renewable waste,2010,932.454
1448,Estonia,Non-renewable waste,2010,0.000
1449,Ireland,Non-renewable waste,2010,8.552
1450,Greece,Non-renewable waste,2010,0.000
1451,Spain,Non-renewable waste,2010,0.000
1452,France,Non-renewable waste,2010,2.794
1453,Croatia,Non-renewable waste,2010,7.619
1454,Italy,Non-renewable waste,2010,222.724
1455,Cyprus,Non-renewable waste,2010,7.141
1456,Latvia,Non-renewable waste,2010,28.208
1457,Lithuania,Non-renewable waste,2010,0.000
1458,Luxembourg,Non-renewable waste,2010,14.256
1459,Hungary,Non-renewable waste,2010,31.862
1460,Malta,Non-renewable waste,2010,0.000
1461,Netherlands,Non-renewable waste,2010,0.000
1462,Austria,Non-renewable waste,2010,226.723
1463,Poland,Non-renewable waste,2010,377.544
1464,Portugal,Non-renewable waste,2010,54.600
1465,Romania,Non-renewable waste,2010,30.668
1466,Slovenia,Non-renewable waste,2010,18.105
1467,Slovakia,Non-renewable waste,2010,13.041
1468,Finland,Non-renewable waste,2010,35.469
1469,Sweden,Non-renewable waste,2010,0.000
1470,Iceland,Non-renewable waste,2010,0.000
1471,Liechtenstein,Non-renewable waste,2010,:
1472,Norway,Non-renewable waste,2010,63.581
1473,Switzerland,Non-renewable waste,2010,:
1474,United Kingdom,Non-renewable waste,2010,47.435
1475,Montenegro,Non-renewable waste,2010,0.000
1476,North Macedonia,Non-renewable waste,2010,0.000
1477,Albania,Non-renewable waste,2010,0.000
1478,Serbia,Non-renewable waste,2010,0.000
1479,Turkey,Non-renewable waste,2010,0.000
1480,Bosnia and Herzegovina,Non-renewable waste,2010,:
1481,Kosovo (under United Nations Security Council Resolution 1244/99),Non-renewable waste,2010,0.000
1482,Moldova,Non-renewable waste,2010,0.000
1483,Ukraine,Non-renewable waste,2010,0.000
1484,Georgia,Non-renewable waste,2010,:
1485,European Union - 27 countries (from 2020),Solid fossil fuels,2011,"14,716.075"
1486,European Union - 28 countries (2013-2020),Solid fossil fuels,2011,"16,155.077"
1487,Euro area - 19 countries  (from 2015),Solid fossil fuels,2011,"8,629.977"
1488,Belgium,Solid fossil fuels,2011,351.202
1489,Bulgaria,Solid fossil fuels,2011,196.538
1490,Czechia,Solid fossil fuels,2011,900.231
1491,Denmark,Solid fossil fuels,2011,116.370
1492,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2011,"3,918.376"
1493,Estonia,Solid fossil fuels,2011,37.095
1494,Ireland,Solid fossil fuels,2011,106.300
1495,Greece,Solid fossil fuels,2011,210.943
1496,Spain,Solid fossil fuels,2011,615.000
1497,France,Solid fossil fuels,2011,"1,141.199"
1498,Croatia,Solid fossil fuels,2011,138.216
1499,Italy,Solid fossil fuels,2011,986.407
1500,Cyprus,Solid fossil fuels,2011,7.336
1501,Latvia,Solid fossil fuels,2011,55.151
1502,Lithuania,Solid fossil fuels,2011,104.994
1503,Luxembourg,Solid fossil fuels,2011,57.817
1504,Hungary,Solid fossil fuels,2011,86.054
1505,Malta,Solid fossil fuels,2011,0.000
1506,Netherlands,Solid fossil fuels,2011,100.174
1507,Austria,Solid fossil fuels,2011,296.637
1508,Poland,Solid fossil fuels,2011,"3,463.624"
1509,Portugal,Solid fossil fuels,2011,20.226
1510,Romania,Solid fossil fuels,2011,769.146
1511,Slovenia,Solid fossil fuels,2011,52.947
1512,Slovakia,Solid fossil fuels,2011,361.056
1513,Finland,Solid fossil fuels,2011,207.117
1514,Sweden,Solid fossil fuels,2011,415.919
1515,Iceland,Solid fossil fuels,2011,90.730
1516,Liechtenstein,Solid fossil fuels,2011,:
1517,Norway,Solid fossil fuels,2011,444.454
1518,Switzerland,Solid fossil fuels,2011,:
1519,United Kingdom,Solid fossil fuels,2011,"1,439.002"
1520,Montenegro,Solid fossil fuels,2011,3.300
1521,North Macedonia,Solid fossil fuels,2011,153.106
1522,Albania,Solid fossil fuels,2011,137.799
1523,Serbia,Solid fossil fuels,2011,410.317
1524,Turkey,Solid fossil fuels,2011,"6,341.318"
1525,Bosnia and Herzegovina,Solid fossil fuels,2011,:
1526,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2011,54.866
1527,Moldova,Solid fossil fuels,2011,44.048
1528,Ukraine,Solid fossil fuels,2011,"4,110.650"
1529,Georgia,Solid fossil fuels,2011,:
1530,European Union - 27 countries (from 2020),Manufactured gases,2011,"5,374.591"
1531,European Union - 28 countries (2013-2020),Manufactured gases,2011,"5,507.657"
1532,Euro area - 19 countries  (from 2015),Manufactured gases,2011,"4,039.529"
1533,Belgium,Manufactured gases,2011,232.731
1534,Bulgaria,Manufactured gases,2011,0.000
1535,Czechia,Manufactured gases,2011,340.969
1536,Denmark,Manufactured gases,2011,0.000
1537,Germany (until 1990 former territory of the FRG),Manufactured gases,2011,"2,565.234"
1538,Estonia,Manufactured gases,2011,0.000
1539,Ireland,Manufactured gases,2011,0.000
1540,Greece,Manufactured gases,2011,0.000
1541,Spain,Manufactured gases,2011,152.073
1542,France,Manufactured gases,2011,0.000
1543,Croatia,Manufactured gases,2011,0.000
1544,Italy,Manufactured gases,2011,0.000
1545,Cyprus,Manufactured gases,2011,0.000
1546,Latvia,Manufactured gases,2011,0.000
1547,Lithuania,Manufactured gases,2011,0.000
1548,Luxembourg,Manufactured gases,2011,0.000
1549,Hungary,Manufactured gases,2011,146.293
1550,Malta,Manufactured gases,2011,0.000
1551,Netherlands,Manufactured gases,2011,454.856
1552,Austria,Manufactured gases,2011,96.831
1553,Poland,Manufactured gases,2011,559.033
1554,Portugal,Manufactured gases,2011,0.000
1555,Romania,Manufactured gases,2011,141.707
1556,Slovenia,Manufactured gases,2011,0.000
1557,Slovakia,Manufactured gases,2011,403.511
1558,Finland,Manufactured gases,2011,134.293
1559,Sweden,Manufactured gases,2011,147.060
1560,Iceland,Manufactured gases,2011,0.000
1561,Liechtenstein,Manufactured gases,2011,:
1562,Norway,Manufactured gases,2011,66.566
1563,Switzerland,Manufactured gases,2011,:
1564,United Kingdom,Manufactured gases,2011,133.066
1565,Montenegro,Manufactured gases,2011,0.000
1566,North Macedonia,Manufactured gases,2011,0.000
1567,Albania,Manufactured gases,2011,0.000
