,energy_product_id,country,product_type,year,1K_tonne_oil_equivalent
554,2947,Poland,Manufactured gases,2016,462.377
555,2948,Portugal,Manufactured gases,2016,0.0
556,2949,Romania,Manufactured gases,2016,158.976
557,2950,Slovenia,Manufactured gases,2016,0.0
558,2951,Slovakia,Manufactured gases,2016,427.988
559,2952,Finland,Manufactured gases,2016,144.473
560,2953,Sweden,Manufactured gases,2016,182.282
561,2954,Iceland,Manufactured gases,2016,0.0
562,2955,Norway,Manufactured gases,2016,51.209
563,2956,United Kingdom,Manufactured gases,2016,82.882
564,2957,Montenegro,Manufactured gases,2016,0.0
565,2958,North Macedonia,Manufactured gases,2016,0.0
566,2959,Albania,Manufactured gases,2016,0.0
567,2960,Serbia,Manufactured gases,2016,8.79
568,2961,Turkey,Manufactured gases,2016,461.711
569,2962,Bosnia and Herzegovina,Manufactured gases,2016,104.615
570,2963,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2016,0.0
571,2964,Moldova,Manufactured gases,2016,0.0
572,2965,Ukraine,Manufactured gases,2016,2280.93
573,2966,Georgia,Manufactured gases,2016,0.0
575,2970,Belgium,Peat and peat products,2016,0.0
576,2971,Bulgaria,Peat and peat products,2016,0.0
577,2972,Czechia,Peat and peat products,2016,0.0
578,2973,Denmark,Peat and peat products,2016,0.0
579,2974,Germany (until 1990 former territory of the FRG),Peat and peat products,2016,0.0
580,2975,Estonia,Peat and peat products,2016,1.7
581,2976,Ireland,Peat and peat products,2016,197.305
582,2977,Greece,Peat and peat products,2016,0.0
583,2978,Spain,Peat and peat products,2016,0.0
584,2979,France,Peat and peat products,2016,0.0
585,2980,Croatia,Peat and peat products,2016,0.0
586,2981,Italy,Peat and peat products,2016,0.0
587,2982,Cyprus,Peat and peat products,2016,0.0
588,2983,Latvia,Peat and peat products,2016,0.72
589,2984,Lithuania,Peat and peat products,2016,22.381
590,2985,Luxembourg,Peat and peat products,2016,0.0
591,2986,Hungary,Peat and peat products,2016,0.0
592,2987,Malta,Peat and peat products,2016,0.0
593,2988,Netherlands,Peat and peat products,2016,0.0
594,2989,Austria,Peat and peat products,2016,0.0
595,2990,Poland,Peat and peat products,2016,0.0
596,2991,Portugal,Peat and peat products,2016,0.0
597,2992,Romania,Peat and peat products,2016,9.448
598,2993,Slovenia,Peat and peat products,2016,0.0
599,2994,Slovakia,Peat and peat products,2016,0.0
600,2995,Finland,Peat and peat products,2016,211.272
601,2996,Sweden,Peat and peat products,2016,3.353
602,2997,Iceland,Peat and peat products,2016,0.0
603,2998,Norway,Peat and peat products,2016,0.0
604,2999,United Kingdom,Peat and peat products,2016,0.0
605,3000,Montenegro,Peat and peat products,2016,0.0
606,3001,North Macedonia,Peat and peat products,2016,0.0
607,3002,Albania,Peat and peat products,2016,0.0
608,3003,Serbia,Peat and peat products,2016,0.0
609,3004,Turkey,Peat and peat products,2016,0.0
610,3005,Bosnia and Herzegovina,Peat and peat products,2016,0.0
611,3006,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2016,0.0
612,3007,Moldova,Peat and peat products,2016,0.0
613,3008,Ukraine,Peat and peat products,2016,64.57
614,3009,Georgia,Peat and peat products,2016,0.0
616,3013,Belgium,Oil shale and oil sands	,2016,0.0
617,3014,Bulgaria,Oil shale and oil sands	,2016,0.0
618,3015,Czechia,Oil shale and oil sands	,2016,0.0
619,3016,Denmark,Oil shale and oil sands	,2016,0.0
620,3017,Germany (until 1990 former territory of the FRG),Oil shale and oil sands	,2016,0.0
621,3018,Estonia,Oil shale and oil sands	,2016,9.306
622,3019,Ireland,Oil shale and oil sands	,2016,0.0
623,3020,Greece,Oil shale and oil sands	,2016,0.0
624,3021,Spain,Oil shale and oil sands	,2016,0.0
625,3022,France,Oil shale and oil sands	,2016,0.0
626,3023,Croatia,Oil shale and oil sands	,2016,0.0
627,3024,Italy,Oil shale and oil sands	,2016,0.0
628,3025,Cyprus,Oil shale and oil sands	,2016,0.0
629,3026,Latvia,Oil shale and oil sands	,2016,0.0
630,3027,Lithuania,Oil shale and oil sands	,2016,0.0
631,3028,Luxembourg,Oil shale and oil sands	,2016,0.0
632,3029,Hungary,Oil shale and oil sands	,2016,0.0
633,3030,Malta,Oil shale and oil sands	,2016,0.0
634,3031,Netherlands,Oil shale and oil sands	,2016,0.0
635,3032,Austria,Oil shale and oil sands	,2016,0.0
636,3033,Poland,Oil shale and oil sands	,2016,0.0
637,3034,Portugal,Oil shale and oil sands	,2016,0.0
638,3035,Romania,Oil shale and oil sands	,2016,0.0
639,3036,Slovenia,Oil shale and oil sands	,2016,0.0
640,3037,Slovakia,Oil shale and oil sands	,2016,0.0
641,3038,Finland,Oil shale and oil sands	,2016,0.0
642,3039,Sweden,Oil shale and oil sands	,2016,0.0
643,3040,Iceland,Oil shale and oil sands	,2016,0.0
644,3041,Norway,Oil shale and oil sands	,2016,0.0
645,3042,United Kingdom,Oil shale and oil sands	,2016,0.0
646,3043,Montenegro,Oil shale and oil sands	,2016,0.0
647,3044,North Macedonia,Oil shale and oil sands	,2016,0.0
648,3045,Albania,Oil shale and oil sands	,2016,0.0
649,3046,Serbia,Oil shale and oil sands	,2016,0.0
650,3047,Turkey,Oil shale and oil sands	,2016,0.0
651,3048,Bosnia and Herzegovina,Oil shale and oil sands	,2016,0.0
652,3049,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands	,2016,0.0
653,3050,Moldova,Oil shale and oil sands	,2016,0.0
654,3051,Ukraine,Oil shale and oil sands	,2016,0.0
655,3052,Georgia,Oil shale and oil sands	,2016,0.0
657,3056,Belgium,Natural gas,2016,9275.91
658,3057,Bulgaria,Natural gas,2016,1300.58
659,3058,Czechia,Natural gas,2016,5283.98
660,3059,Denmark,Natural gas,2016,1527.74
661,3060,Germany (until 1990 former territory of the FRG),Natural gas,2016,52415.6
662,3061,Estonia,Natural gas,2016,252.429
663,3062,Ireland,Natural gas,2016,1790.19
664,3063,Greece,Natural gas,2016,1047.51
665,3064,Spain,Natural gas,2016,13445.5
666,3065,France,Natural gas,2016,30062.3
667,3066,Croatia,Natural gas,2016,1030.57
668,3067,Italy,Natural gas,2016,33237.0
669,3068,Cyprus,Natural gas,2016,0.0
670,3069,Latvia,Natural gas,2016,321.257
671,3070,Lithuania,Natural gas,2016,551.268
672,3071,Luxembourg,Natural gas,2016,632.936
673,3072,Hungary,Natural gas,2016,5571.89
674,3073,Malta,Natural gas,2016,0.0
675,3074,Netherlands,Natural gas,2016,17444.7
676,3075,Austria,Natural gas,2016,4728.31
677,3076,Poland,Natural gas,2016,9225.47
678,3077,Portugal,Natural gas,2016,1635.55
679,3078,Romania,Natural gas,2016,5203.91
680,3079,Slovenia,Natural gas,2016,598.388
681,3080,Slovakia,Natural gas,2016,2559.65
682,3081,Finland,Natural gas,2016,592.72
683,3082,Sweden,Natural gas,2016,460.533
684,3083,Iceland,Natural gas,2016,0.0
685,3084,Norway,Natural gas,2016,408.393
686,3085,United Kingdom,Natural gas,2016,38664.2
687,3086,Montenegro,Natural gas,2016,0.0
688,3087,North Macedonia,Natural gas,2016,38.049
689,3088,Albania,Natural gas,2016,10.035
690,3089,Serbia,Natural gas,2016,790.542
691,3090,Turkey,Natural gas,2016,21150.9
692,3091,Bosnia and Herzegovina,Natural gas,2016,135.877
693,3092,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2016,0.0
694,3093,Moldova,Natural gas,2016,376.397
695,3094,Ukraine,Natural gas,2016,13896.8
696,3095,Georgia,Natural gas,2016,1222.5
698,3099,Belgium,Oil and petroleum products,2016,13751.4
699,3100,Bulgaria,Oil and petroleum products,2016,3236.21
700,3101,Czechia,Oil and petroleum products,2016,6484.7
701,3102,Denmark,Oil and petroleum products,2016,5170.61
702,3103,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2016,73583.5
703,3104,Estonia,Oil and petroleum products,2016,978.019
704,3105,Ireland,Oil and petroleum products,2016,5881.76
705,3106,Greece,Oil and petroleum products,2016,8616.2
706,3107,Spain,Oil and petroleum products,2016,37951.8
707,3108,France,Oil and petroleum products,2016,55954.5
708,3109,Croatia,Oil and petroleum products,2016,2694.68
709,3110,Italy,Oil and petroleum products,2016,40531.7
710,3111,Cyprus,Oil and petroleum products,2016,975.14
711,3112,Latvia,Oil and petroleum products,2016,1272.91
712,3113,Lithuania,Oil and petroleum products,2016,1911.88
713,3114,Luxembourg,Oil and petroleum products,2016,2090.13
714,3115,Hungary,Oil and petroleum products,2016,5022.47
715,3116,Malta,Oil and petroleum products,2016,263.113
716,3117,Netherlands,Oil and petroleum products,2016,14043.3
717,3118,Austria,Oil and petroleum products,2016,9274.42
718,3119,Poland,Oil and petroleum products,2016,20944.2
719,3120,Portugal,Oil and petroleum products,2016,6928.27
720,3121,Romania,Oil and petroleum products,2016,7068.55
721,3122,Slovenia,Oil and petroleum products,2016,2258.25
722,3123,Slovakia,Oil and petroleum products,2016,2292.11
723,3124,Finland,Oil and petroleum products,2016,6385.6
724,3125,Sweden,Oil and petroleum products,2016,7623.55
725,3126,Iceland,Oil and petroleum products,2016,536.656
726,3127,Norway,Oil and petroleum products,2016,5864.26
727,3128,United Kingdom,Oil and petroleum products,2016,48636.3
728,3129,Montenegro,Oil and petroleum products,2016,279.809
729,3130,North Macedonia,Oil and petroleum products,2016,903.753
730,3131,Albania,Oil and petroleum products,2016,1091.77
731,3132,Serbia,Oil and petroleum products,2016,2625.19
732,3133,Turkey,Oil and petroleum products,2016,30767.2
733,3134,Bosnia and Herzegovina,Oil and petroleum products,2016,1451.21
734,3135,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2016,620.867
735,3136,Moldova,Oil and petroleum products,2016,807.825
736,3137,Ukraine,Oil and petroleum products,2016,8945.44
737,3138,Georgia,Oil and petroleum products,2016,1317.57
739,3142,Belgium,Renewables and biofuels	,2016,1949.39
740,3143,Bulgaria,Renewables and biofuels	,2016,1347.74
741,3144,Czechia,Renewables and biofuels	,2016,2905.95
742,3145,Denmark,Renewables and biofuels	,2016,1741.07
743,3146,Germany (until 1990 former territory of the FRG),Renewables and biofuels	,2016,15387.9
744,3147,Estonia,Renewables and biofuels	,2016,417.847
745,3148,Ireland,Renewables and biofuels	,2016,390.377
746,3149,Greece,Renewables and biofuels	,2016,1349.96
747,3150,Spain,Renewables and biofuels	,2016,6062.55
748,3151,France,Renewables and biofuels	,2016,14302.1
749,3152,Croatia,Renewables and biofuels	,2016,1191.31
750,3153,Italy,Renewables and biofuels	,2016,8042.77
751,3154,Cyprus,Renewables and biofuels	,2016,120.154
752,3155,Latvia,Renewables and biofuels	,2016,892.147
753,3156,Lithuania,Renewables and biofuels	,2016,687.986
754,3157,Luxembourg,Renewables and biofuels	,2016,149.741
755,3158,Hungary,Renewables and biofuels	,2016,2156.5
756,3159,Malta,Renewables and biofuels	,2016,13.526
757,3160,Netherlands,Renewables and biofuels	,2016,1266.72
758,3161,Austria,Renewables and biofuels	,2016,4289.88
759,3162,Poland,Renewables and biofuels	,2016,5680.78
760,3163,Portugal,Renewables and biofuels	,2016,2773.3
761,3164,Romania,Renewables and biofuels	,2016,3683.74
762,3165,Slovenia,Renewables and biofuels	,2016,674.416
763,3166,Slovakia,Renewables and biofuels	,2016,573.913
764,3167,Finland,Renewables and biofuels	,2016,5412.79
765,3168,Sweden,Renewables and biofuels	,2016,8002.8
766,3169,Iceland,Renewables and biofuels	,2016,110.539
767,3170,Norway,Renewables and biofuels	,2016,1790.56
768,3171,United Kingdom,Renewables and biofuels	,2016,4968.95
769,3172,Montenegro,Renewables and biofuels	,2016,166.829
770,3173,North Macedonia,Renewables and biofuels	,2016,199.184
771,3174,Albania,Renewables and biofuels	,2016,274.98
772,3175,Serbia,Renewables and biofuels	,2016,1043.14
773,3176,Turkey,Renewables and biofuels	,2016,5442.38
774,3177,Bosnia and Herzegovina,Renewables and biofuels	,2016,497.746
775,3178,Kosovo (under United Nations Security Council Resolution 1244/99),Renewables and biofuels	,2016,366.222
776,3179,Moldova,Renewables and biofuels	,2016,678.769
777,3180,Ukraine,Renewables and biofuels	,2016,1724.06
778,3181,Georgia,Renewables and biofuels	,2016,404.748
780,3185,Belgium,Non-renewable waste,2016,170.889
781,3186,Bulgaria,Non-renewable waste,2016,31.504
782,3187,Czechia,Non-renewable waste,2016,246.274
783,3188,Denmark,Non-renewable waste,2016,20.792
784,3189,Germany (until 1990 former territory of the FRG),Non-renewable waste,2016,1132.42
785,3190,Estonia,Non-renewable waste,2016,17.627
786,3191,Ireland,Non-renewable waste,2016,41.707
787,3192,Greece,Non-renewable waste,2016,27.539
788,3193,Spain,Non-renewable waste,2016,5.637
789,3194,France,Non-renewable waste,2016,462.824
790,3195,Croatia,Non-renewable waste,2016,10.151
791,3196,Italy,Non-renewable waste,2016,276.464
792,3197,Cyprus,Non-renewable waste,2016,15.835
793,3198,Latvia,Non-renewable waste,2016,36.687
794,3199,Lithuania,Non-renewable waste,2016,0.0
795,3200,Luxembourg,Non-renewable waste,2016,13.031
796,3201,Hungary,Non-renewable waste,2016,64.106
797,3202,Malta,Non-renewable waste,2016,0.0
798,3203,Netherlands,Non-renewable waste,2016,34.179
799,3204,Austria,Non-renewable waste,2016,267.386
800,3205,Poland,Non-renewable waste,2016,636.835
801,3206,Portugal,Non-renewable waste,2016,90.475
802,3207,Romania,Non-renewable waste,2016,78.485
803,3208,Slovenia,Non-renewable waste,2016,31.886
804,3209,Slovakia,Non-renewable waste,2016,182.478
805,3210,Finland,Non-renewable waste,2016,51.137
806,3211,Sweden,Non-renewable waste,2016,0.0
807,3212,Iceland,Non-renewable waste,2016,0.0
808,3213,Norway,Non-renewable waste,2016,95.131
809,3214,United Kingdom,Non-renewable waste,2016,100.148
810,3215,Montenegro,Non-renewable waste,2016,0.0
811,3216,North Macedonia,Non-renewable waste,2016,0.0
812,3217,Albania,Non-renewable waste,2016,0.0
813,3218,Serbia,Non-renewable waste,2016,0.525
814,3219,Turkey,Non-renewable waste,2016,0.0
815,3220,Bosnia and Herzegovina,Non-renewable waste,2016,0.0
816,3221,Kosovo (under United Nations Security Council Resolution 1244/99),Non-renewable waste,2016,0.0
817,3222,Moldova,Non-renewable waste,2016,0.0
818,3223,Ukraine,Non-renewable waste,2016,0.0
819,3224,Georgia,Non-renewable waste,2016,0.0
821,3228,Belgium,Electricity,2016,
822,3229,Bulgaria,Electricity,2016,
823,3230,Czechia,Electricity,2016,
824,3231,Denmark,Electricity,2016,
825,3232,Germany (until 1990 former territory of the FRG),Electricity,2016,
826,3233,Estonia,Electricity,2016,
827,3234,Ireland,Electricity,2016,
828,3235,Greece,Electricity,2016,
829,3236,Spain,Electricity,2016,
830,3237,France,Electricity,2016,
831,3238,Croatia,Electricity,2016,
832,3239,Italy,Electricity,2016,
833,3240,Cyprus,Electricity,2016,
834,3241,Latvia,Electricity,2016,
835,3242,Lithuania,Electricity,2016,
836,3243,Luxembourg,Electricity,2016,
837,3244,Hungary,Electricity,2016,
838,3245,Malta,Electricity,2016,
839,3246,Netherlands,Electricity,2016,
840,3247,Austria,Electricity,2016,
841,3248,Poland,Electricity,2016,
842,3249,Portugal,Electricity,2016,
843,3250,Romania,Electricity,2016,
844,3251,Slovenia,Electricity,2016,
845,3252,Slovakia,Electricity,2016,
846,3253,Finland,Electricity,2016,
847,3254,Sweden,Electricity,2016,
848,3255,Iceland,Electricity,2016,
849,3256,Norway,Electricity,2016,
850,3257,United Kingdom,Electricity,2016,
851,3258,Montenegro,Electricity,2016,
852,3259,North Macedonia,Electricity,2016,
853,3260,Albania,Electricity,2016,
854,3261,Serbia,Electricity,2016,
855,3262,Turkey,Electricity,2016,
856,3263,Bosnia and Herzegovina,Electricity,2016,
857,3264,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2016,
858,3265,Moldova,Electricity,2016,
859,3266,Ukraine,Electricity,2016,
860,3267,Georgia,Electricity,2016,
862,3271,Belgium,Heat,2016,492.904
863,3272,Bulgaria,Heat,2016,783.032
864,3273,Czechia,Heat,2016,2105.28
865,3274,Denmark,Heat,2016,2552.37
866,3275,Germany (until 1990 former territory of the FRG),Heat,2016,9719.81
867,3276,Estonia,Heat,2016,472.366
868,3277,Ireland,Heat,2016,0.0
869,3278,Greece,Heat,2016,50.97
870,3279,Spain,Heat,2016,0.0
871,3280,France,Heat,2016,3698.3
872,3281,Croatia,Heat,2016,222.461
873,3282,Italy,Heat,2016,3950.01
874,3283,Cyprus,Heat,2016,1.194
875,3284,Latvia,Heat,2016,581.16
876,3285,Lithuania,Heat,2016,833.811
877,3286,Luxembourg,Heat,2016,52.573
878,3287,Hungary,Heat,2016,1064.32
879,3288,Malta,Heat,2016,0.072
880,3289,Netherlands,Heat,2016,2260.33
881,3290,Austria,Heat,2016,1732.03
882,3291,Poland,Heat,2016,5669.13
883,3292,Portugal,Heat,2016,211.307
884,3293,Romania,Heat,2016,1283.49
885,3294,Slovenia,Heat,2016,174.501
886,3295,Slovakia,Heat,2016,669.533
887,3296,Finland,Heat,2016,4113.69
888,3297,Sweden,Heat,2016,4430.21
889,3298,Iceland,Heat,2016,666.382
890,3299,Norway,Heat,2016,466.227
891,3300,United Kingdom,Heat,2016,1239.33
892,3301,Montenegro,Heat,2016,0.0
893,3302,North Macedonia,Heat,2016,46.05
894,3303,Albania,Heat,2016,0.0
895,3304,Serbia,Heat,2016,729.674
896,3305,Turkey,Heat,2016,927.654
897,3306,Bosnia and Herzegovina,Heat,2016,126.111
898,3307,Kosovo (under United Nations Security Council Resolution 1244/99),Heat,2016,13.447
899,3308,Moldova,Heat,2016,214.078
900,3309,Ukraine,Heat,2016,8336.01
901,3310,Georgia,Heat,2016,0.0
903,3314,Belgium,Total,2017,32942.0
904,3315,Bulgaria,Total,2017,9742.04
905,3316,Czechia,Total,2017,24440.5
906,3317,Denmark,Total,2017,13825.6
907,3318,Germany (until 1990 former territory of the FRG),Total,2017,204459.0
908,3319,Estonia,Total,2017,2806.5
909,3320,Ireland,Total,2017,10883.0
910,3321,Greece,Total,2017,15720.8
911,3322,Spain,Total,2017,79862.6
912,3323,France,Total,2017,142583.0
913,3324,Croatia,Total,2017,6792.6
914,3325,Italy,Total,2017,113611.0
915,3326,Cyprus,Total,2017,1551.55
916,3327,Latvia,Total,2017,3875.2
917,3328,Lithuania,Total,2017,5239.08
918,3329,Luxembourg,Total,2017,3605.16
919,3330,Hungary,Total,2017,17857.9
920,3331,Malta,Total,2017,492.38
921,3332,Netherlands,Total,2017,44841.9
922,3333,Austria,Total,2017,26499.5
923,3334,Poland,Total,2017,69262.0
924,3335,Portugal,Total,2017,15900.7
925,3336,Romania,Total,2017,22980.2
926,3337,Slovenia,Total,2017,4958.98
927,3338,Slovakia,Total,2017,9903.03
928,3339,Finland,Total,2017,24613.5
929,3340,Sweden,Total,2017,31867.9
930,3341,Iceland,Total,2017,2848.96
931,3342,Norway,Total,2017,18818.3
932,3343,United Kingdom,Total,2017,120951.0
933,3344,Montenegro,Total,2017,728.889
934,3345,North Macedonia,Total,2017,1858.96
935,3346,Albania,Total,2017,2072.73
936,3347,Serbia,Total,2017,8363.24
937,3348,Turkey,Total,2017,100475.0
938,3349,Bosnia and Herzegovina,Total,2017,3497.93
939,3350,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2017,1516.06
940,3351,Moldova,Total,2017,2589.82
941,3352,Ukraine,Total,2017,47345.8
942,3353,Georgia,Total,2017,4135.24
944,3357,Belgium,Solid fossil fuels,2017,493.117
945,3358,Bulgaria,Solid fossil fuels,2017,371.605
946,3359,Czechia,Solid fossil fuels,2017,1749.94
947,3360,Denmark,Solid fossil fuels,2017,131.241
948,3361,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2017,4547.88
949,3362,Estonia,Solid fossil fuels,2017,21.066
950,3363,Ireland,Solid fossil fuels,2017,294.917
951,3364,Greece,Solid fossil fuels,2017,195.667
952,3365,Spain,Solid fossil fuels,2017,484.444
953,3366,France,Solid fossil fuels,2017,1144.69
954,3367,Croatia,Solid fossil fuels,2017,76.171
955,3368,Italy,Solid fossil fuels,2017,489.273
956,3369,Cyprus,Solid fossil fuels,2017,2.98
957,3370,Latvia,Solid fossil fuels,2017,36.698
958,3371,Lithuania,Solid fossil fuels,2017,161.589
959,3372,Luxembourg,Solid fossil fuels,2017,45.331
960,3373,Hungary,Solid fossil fuels,2017,283.667
961,3374,Malta,Solid fossil fuels,2017,0.0
962,3375,Netherlands,Solid fossil fuels,2017,104.605
963,3376,Austria,Solid fossil fuels,2017,328.812
964,3377,Poland,Solid fossil fuels,2017,11274.9
965,3378,Portugal,Solid fossil fuels,2017,11.0
966,3379,Romania,Solid fossil fuels,2017,627.773
967,3380,Slovenia,Solid fossil fuels,2017,38.568
968,3381,Slovakia,Solid fossil fuels,2017,405.653
969,3382,Finland,Solid fossil fuels,2017,135.634
970,3383,Sweden,Solid fossil fuels,2017,374.306
971,3384,Iceland,Solid fossil fuels,2017,0.0
972,3385,Norway,Solid fossil fuels,2017,498.799
973,3386,United Kingdom,Solid fossil fuels,2017,1871.28
974,3387,Montenegro,Solid fossil fuels,2017,9.654
975,3388,North Macedonia,Solid fossil fuels,2017,97.979
976,3389,Albania,Solid fossil fuels,2017,115.975
977,3390,Serbia,Solid fossil fuels,2017,534.002
978,3391,Turkey,Solid fossil fuels,2017,11793.9
979,3392,Bosnia and Herzegovina,Solid fossil fuels,2017,264.879
980,3393,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2017,87.174
981,3394,Moldova,Solid fossil fuels,2017,99.082
982,3395,Ukraine,Solid fossil fuels,2017,2871.15
983,3396,Georgia,Solid fossil fuels,2017,276.057
985,3400,Belgium,Manufactured gases,2017,171.581
986,3401,Bulgaria,Manufactured gases,2017,0.0
987,3402,Czechia,Manufactured gases,2017,279.425
988,3403,Denmark,Manufactured gases,2017,0.0
989,3404,Germany (until 1990 former territory of the FRG),Manufactured gases,2017,2194.76
990,3405,Estonia,Manufactured gases,2017,0.0
991,3406,Ireland,Manufactured gases,2017,0.0
992,3407,Greece,Manufactured gases,2017,0.0
993,3408,Spain,Manufactured gases,2017,94.492
994,3409,France,Manufactured gases,2017,0.0
995,3410,Croatia,Manufactured gases,2017,0.0
996,3411,Italy,Manufactured gases,2017,159.152
997,3412,Cyprus,Manufactured gases,2017,0.0
998,3413,Latvia,Manufactured gases,2017,0.0
999,3414,Lithuania,Manufactured gases,2017,0.0
1000,3415,Luxembourg,Manufactured gases,2017,0.0
1001,3416,Hungary,Manufactured gases,2017,41.638
1002,3417,Malta,Manufactured gases,2017,0.0
1003,3418,Netherlands,Manufactured gases,2017,479.33
1004,3419,Austria,Manufactured gases,2017,104.806
1005,3420,Poland,Manufactured gases,2017,499.879
1006,3421,Portugal,Manufactured gases,2017,0.0
1007,3422,Romania,Manufactured gases,2017,150.237
1008,3423,Slovenia,Manufactured gases,2017,0.0
1009,3424,Slovakia,Manufactured gases,2017,433.976
1010,3425,Finland,Manufactured gases,2017,122.148
1011,3426,Sweden,Manufactured gases,2017,175.891
1012,3427,Iceland,Manufactured gases,2017,0.0
1013,3428,Norway,Manufactured gases,2017,61.431
1014,3429,United Kingdom,Manufactured gases,2017,79.149
1015,3430,Montenegro,Manufactured gases,2017,0.0
1016,3431,North Macedonia,Manufactured gases,2017,0.0
1017,3432,Albania,Manufactured gases,2017,0.0
1018,3433,Serbia,Manufactured gases,2017,10.056
1019,3434,Turkey,Manufactured gases,2017,311.873
1020,3435,Bosnia and Herzegovina,Manufactured gases,2017,100.244
1021,3436,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2017,0.0
1022,3437,Moldova,Manufactured gases,2017,0.0
1023,3438,Ukraine,Manufactured gases,2017,1757.52
1024,3439,Georgia,Manufactured gases,2017,0.0
1026,3443,Belgium,Peat and peat products,2017,0.0
1027,3444,Bulgaria,Peat and peat products,2017,0.0
1028,3445,Czechia,Peat and peat products,2017,0.0
1029,3446,Denmark,Peat and peat products,2017,0.0
1030,3447,Germany (until 1990 former territory of the FRG),Peat and peat products,2017,0.0
1031,3448,Estonia,Peat and peat products,2017,0.0
1032,3449,Ireland,Peat and peat products,2017,188.705
1033,3450,Greece,Peat and peat products,2017,0.0
1034,3451,Spain,Peat and peat products,2017,0.0
1035,3452,France,Peat and peat products,2017,0.0
1036,3453,Croatia,Peat and peat products,2017,0.0
1037,3454,Italy,Peat and peat products,2017,0.0
1038,3455,Cyprus,Peat and peat products,2017,0.0
1039,3456,Latvia,Peat and peat products,2017,0.285
1040,3457,Lithuania,Peat and peat products,2017,24.248
1041,3458,Luxembourg,Peat and peat products,2017,0.0
1042,3459,Hungary,Peat and peat products,2017,0.0
1043,3460,Malta,Peat and peat products,2017,0.0
1044,3461,Netherlands,Peat and peat products,2017,0.0
1045,3462,Austria,Peat and peat products,2017,0.0
1046,3463,Poland,Peat and peat products,2017,0.0
1047,3464,Portugal,Peat and peat products,2017,0.0
1048,3465,Romania,Peat and peat products,2017,11.829
1049,3466,Slovenia,Peat and peat products,2017,0.0
1050,3467,Slovakia,Peat and peat products,2017,0.0
1051,3468,Finland,Peat and peat products,2017,204.238
1052,3469,Sweden,Peat and peat products,2017,3.353
1053,3470,Iceland,Peat and peat products,2017,0.0
1054,3471,Norway,Peat and peat products,2017,0.0
1055,3472,United Kingdom,Peat and peat products,2017,0.0
1056,3473,Montenegro,Peat and peat products,2017,0.0
1057,3474,North Macedonia,Peat and peat products,2017,0.0
1058,3475,Albania,Peat and peat products,2017,0.0
1059,3476,Serbia,Peat and peat products,2017,0.0
1060,3477,Turkey,Peat and peat products,2017,0.0
1061,3478,Bosnia and Herzegovina,Peat and peat products,2017,0.0
1062,3479,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2017,0.0
1063,3480,Moldova,Peat and peat products,2017,0.0
1064,3481,Ukraine,Peat and peat products,2017,124.103
1065,3482,Georgia,Peat and peat products,2017,0.0
1067,3486,Belgium,Oil shale and oil sands	,2017,0.0
1068,3487,Bulgaria,Oil shale and oil sands	,2017,0.0
1069,3488,Czechia,Oil shale and oil sands	,2017,0.0
1070,3489,Denmark,Oil shale and oil sands	,2017,0.0
1071,3490,Germany (until 1990 former territory of the FRG),Oil shale and oil sands	,2017,0.0
1072,3491,Estonia,Oil shale and oil sands	,2017,19.062
1073,3492,Ireland,Oil shale and oil sands	,2017,0.0
1074,3493,Greece,Oil shale and oil sands	,2017,0.0
1075,3494,Spain,Oil shale and oil sands	,2017,0.0
1076,3495,France,Oil shale and oil sands	,2017,0.0
1077,3496,Croatia,Oil shale and oil sands	,2017,0.0
1078,3497,Italy,Oil shale and oil sands	,2017,0.0
1079,3498,Cyprus,Oil shale and oil sands	,2017,0.0
1080,3499,Latvia,Oil shale and oil sands	,2017,0.0
1081,3500,Lithuania,Oil shale and oil sands	,2017,0.0
1082,3501,Luxembourg,Oil shale and oil sands	,2017,0.0
1083,3502,Hungary,Oil shale and oil sands	,2017,0.0
1084,3503,Malta,Oil shale and oil sands	,2017,0.0
1085,3504,Netherlands,Oil shale and oil sands	,2017,0.0
1086,3505,Austria,Oil shale and oil sands	,2017,0.0
1087,3506,Poland,Oil shale and oil sands	,2017,0.0
1088,3507,Portugal,Oil shale and oil sands	,2017,0.0
1089,3508,Romania,Oil shale and oil sands	,2017,0.0
1090,3509,Slovenia,Oil shale and oil sands	,2017,0.0
1091,3510,Slovakia,Oil shale and oil sands	,2017,0.0
1092,3511,Finland,Oil shale and oil sands	,2017,0.0
1093,3512,Sweden,Oil shale and oil sands	,2017,0.0
1094,3513,Iceland,Oil shale and oil sands	,2017,0.0
1095,3514,Norway,Oil shale and oil sands	,2017,0.0
1096,3515,United Kingdom,Oil shale and oil sands	,2017,0.0
